,YearSchluessel,Year,Stadt-/Landkreis,Altenquotient,Jugendquotient,Gesamtquotient,LAND_NAME,LAND_ABK
3403,201303403,2013,Oldenburg,29.3,28.0,57.300000000000004,Niedersachsen,NI
3403,201703403,2017,Oldenburg,29.8,28.1,58.0,Niedersachsen,NI
3404,199503404,1995,Osnabrück,26.200000000000003,28.8,55.0,Niedersachsen,NI
3404,200003404,2000,Osnabrück,27.700000000000003,28.5,56.2,Niedersachsen,NI
3404,200503404,2005,Osnabrück,30.6,27.5,58.1,Niedersachsen,NI
3404,200903404,2009,Osnabrück,31.400000000000002,26.6,57.900000000000006,Niedersachsen,NI
3404,201303404,2013,Osnabrück,30.6,27.1,57.7,Niedersachsen,NI
3404,201703404,2017,Osnabrück,29.200000000000003,27.200000000000003,56.400000000000006,Niedersachsen,NI
3405,199503405,1995,Wilhelmshaven,29.400000000000002,30.400000000000002,59.800000000000004,Niedersachsen,NI
3405,200003405,2000,Wilhelmshaven,31.8,30.400000000000002,62.2,Niedersachsen,NI
3405,200503405,2005,Wilhelmshaven,38.0,30.200000000000003,68.2,Niedersachsen,NI
3405,200903405,2009,Wilhelmshaven,41.400000000000006,28.1,69.5,Niedersachsen,NI
3405,201303405,2013,Wilhelmshaven,44.7,27.3,72.0,Niedersachsen,NI
3405,201703405,2017,Wilhelmshaven,45.6,28.6,74.2,Niedersachsen,NI
3451,199503451,1995,Landkreis Ammerland,23.1,37.2,60.300000000000004,Niedersachsen,NI
3451,200003451,2000,Landkreis Ammerland,25.400000000000002,38.6,64.0,Niedersachsen,NI
3451,200503451,2005,Landkreis Ammerland,31.900000000000002,39.6,71.5,Niedersachsen,NI
3451,200903451,2009,Landkreis Ammerland,35.4,37.4,72.9,Niedersachsen,NI
3451,201303451,2013,Landkreis Ammerland,36.7,34.2,70.9,Niedersachsen,NI
3451,201703451,2017,Landkreis Ammerland,39.7,34.4,74.0,Niedersachsen,NI
3452,199503452,1995,Landkreis Aurich,24.700000000000003,39.2,63.900000000000006,Niedersachsen,NI
3452,200003452,2000,Landkreis Aurich,27.0,40.6,67.60000000000001,Niedersachsen,NI
3452,200503452,2005,Landkreis Aurich,32.6,40.800000000000004,73.4,Niedersachsen,NI
3452,200903452,2009,Landkreis Aurich,34.9,37.9,72.7,Niedersachsen,NI
3452,201303452,2013,Landkreis Aurich,36.1,34.1,70.2,Niedersachsen,NI
3452,201703452,2017,Landkreis Aurich,38.6,32.800000000000004,71.4,Niedersachsen,NI
3453,199503453,1995,Landkreis Cloppenburg,20.8,49.0,69.7,Niedersachsen,NI
3453,200003453,2000,Landkreis Cloppenburg,23.3,49.6,73.0,Niedersachsen,NI
3453,200503453,2005,Landkreis Cloppenburg,27.1,48.2,75.3,Niedersachsen,NI
3453,200903453,2009,Landkreis Cloppenburg,27.1,44.0,71.10000000000001,Niedersachsen,NI
3453,201303453,2013,Landkreis Cloppenburg,26.200000000000003,39.800000000000004,65.9,Niedersachsen,NI
3453,201703453,2017,Landkreis Cloppenburg,26.700000000000003,38.300000000000004,65.0,Niedersachsen,NI
3454,199503454,1995,Landkreis Emsland,20.8,46.6,67.4,Niedersachsen,NI
3454,200003454,2000,Landkreis Emsland,23.6,45.300000000000004,68.9,Niedersachsen,NI
3454,200503454,2005,Landkreis Emsland,28.200000000000003,43.1,71.3,Niedersachsen,NI
3454,200903454,2009,Landkreis Emsland,29.5,38.800000000000004,68.3,Niedersachsen,NI
3454,201303454,2013,Landkreis Emsland,29.400000000000002,35.1,64.5,Niedersachsen,NI
3454,201703454,2017,Landkreis Emsland,30.900000000000002,34.300000000000004,65.2,Niedersachsen,NI
3455,199503455,1995,Landkreis Friesland,25.900000000000002,35.7,61.7,Niedersachsen,NI
3455,200003455,2000,Landkreis Friesland,28.0,37.5,65.60000000000001,Niedersachsen,NI
3455,200503455,2005,Landkreis Friesland,35.9,38.5,74.4,Niedersachsen,NI
3455,200903455,2009,Landkreis Friesland,40.7,36.6,77.30000000000001,Niedersachsen,NI
3455,201303455,2013,Landkreis Friesland,43.300000000000004,33.4,76.7,Niedersachsen,NI
3455,201703455,2017,Landkreis Friesland,46.2,32.7,78.9,Niedersachsen,NI
3456,199503456,1995,Landkreis Grafschaft Bentheim,25.8,43.300000000000004,69.2,Niedersachsen,NI
3456,200003456,2000,Landkreis Grafschaft Bentheim,28.3,44.0,72.3,Niedersachsen,NI
3456,200503456,2005,Landkreis Grafschaft Bentheim,31.8,42.800000000000004,74.60000000000001,Niedersachsen,NI
3456,200903456,2009,Landkreis Grafschaft Bentheim,32.7,39.5,72.2,Niedersachsen,NI
3456,201303456,2013,Landkreis Grafschaft Bentheim,32.800000000000004,36.1,68.9,Niedersachsen,NI
3456,201703456,2017,Landkreis Grafschaft Bentheim,34.7,34.9,69.60000000000001,Niedersachsen,NI
3457,199503457,1995,Landkreis Leer,24.5,40.6,65.10000000000001,Niedersachsen,NI
3457,200003457,2000,Landkreis Leer,26.400000000000002,41.6,68.0,Niedersachsen,NI
3457,200503457,2005,Landkreis Leer,31.5,41.1,72.60000000000001,Niedersachsen,NI
3457,200903457,2009,Landkreis Leer,33.6,37.9,71.5,Niedersachsen,NI
3457,201303457,2013,Landkreis Leer,34.0,34.7,68.7,Niedersachsen,NI
3457,201703457,2017,Landkreis Leer,35.7,33.6,69.3,Niedersachsen,NI
3458,199503458,1995,Landkreis Oldenburg (Land),21.0,36.300000000000004,57.400000000000006,Niedersachsen,NI
3458,200003458,2000,Landkreis Oldenburg (Land),23.200000000000003,38.2,61.400000000000006,Niedersachsen,NI
3458,200503458,2005,Landkreis Oldenburg (Land),29.400000000000002,39.400000000000006,68.8,Niedersachsen,NI
3458,200903458,2009,Landkreis Oldenburg (Land),32.6,37.2,69.7,Niedersachsen,NI
3458,201303458,2013,Landkreis Oldenburg (Land),33.6,33.9,67.5,Niedersachsen,NI
3458,201703458,2017,Landkreis Oldenburg (Land),35.5,33.5,69.0,Niedersachsen,NI
3459,199503459,1995,Landkreis Osnabrück (Land),23.0,42.1,65.10000000000001,Niedersachsen,NI
3459,200003459,2000,Landkreis Osnabrück (Land),24.700000000000003,42.800000000000004,67.5,Niedersachsen,NI
3459,200503459,2005,Landkreis Osnabrück (Land),30.8,41.400000000000006,72.2,Niedersachsen,NI
3459,200903459,2009,Landkreis Osnabrück (Land),32.7,38.5,71.2,Niedersachsen,NI
3459,201303459,2013,Landkreis Osnabrück (Land),32.7,35.300000000000004,68.0,Niedersachsen,NI
3459,201703459,2017,Landkreis Osnabrück (Land),34.5,34.300000000000004,68.8,Niedersachsen,NI
3460,199503460,1995,Landkreis Vechta,20.200000000000003,45.0,65.2,Niedersachsen,NI
3460,200003460,2000,Landkreis Vechta,21.900000000000002,45.5,67.3,Niedersachsen,NI
3460,200503460,2005,Landkreis Vechta,24.900000000000002,44.2,69.10000000000001,Niedersachsen,NI
3460,200903460,2009,Landkreis Vechta,25.200000000000003,40.2,65.4,Niedersachsen,NI
3460,201303460,2013,Landkreis Vechta,24.900000000000002,37.800000000000004,62.6,Niedersachsen,NI
3460,201703460,2017,Landkreis Vechta,25.900000000000002,36.6,62.5,Niedersachsen,NI
3461,199503461,1995,Landkreis Wesermarsch,26.3,36.5,62.900000000000006,Niedersachsen,NI
3461,200003461,2000,Landkreis Wesermarsch,29.1,38.800000000000004,67.9,Niedersachsen,NI
3461,200503461,2005,Landkreis Wesermarsch,35.0,39.7,74.7,Niedersachsen,NI
3461,200903461,2009,Landkreis Wesermarsch,37.6,37.0,74.60000000000001,Niedersachsen,NI
3461,201303461,2013,Landkreis Wesermarsch,38.1,33.1,71.2,Niedersachsen,NI
3461,201703461,2017,Landkreis Wesermarsch,39.900000000000006,32.1,72.0,Niedersachsen,NI
3462,199503462,1995,Landkreis Wittmund,25.5,38.800000000000004,64.3,Niedersachsen,NI
3462,200003462,2000,Landkreis Wittmund,27.200000000000003,39.7,66.9,Niedersachsen,NI
3462,200503462,2005,Landkreis Wittmund,33.2,39.6,72.8,Niedersachsen,NI
3462,200903462,2009,Landkreis Wittmund,36.800000000000004,37.0,73.7,Niedersachsen,NI
3462,201303462,2013,Landkreis Wittmund,38.900000000000006,34.5,73.4,Niedersachsen,NI
3462,201703462,2017,Landkreis Wittmund,42.6,33.2,75.8,Niedersachsen,NI
4011,199504011,1995,Bremen,27.5,28.200000000000003,55.7,Bremen,HB
4011,200004011,2000,Bremen,28.900000000000002,29.200000000000003,58.1,Bremen,HB
4011,200504011,2005,Bremen,32.800000000000004,28.900000000000002,61.7,Bremen,HB
4011,200904011,2009,Bremen,34.800000000000004,28.0,62.800000000000004,Bremen,HB
4011,201304011,2013,Bremen,34.2,27.700000000000003,61.900000000000006,Bremen,HB
4011,201704011,2017,Bremen,34.4,29.5,63.900000000000006,Bremen,HB
4012,199504012,1995,Bremerhaven,28.8,33.9,62.7,Bremen,HB
4012,200004012,2000,Bremerhaven,31.1,34.1,65.2,Bremen,HB
4012,200504012,2005,Bremerhaven,35.800000000000004,33.7,69.5,Bremen,HB
4012,200904012,2009,Bremerhaven,37.1,31.200000000000003,68.3,Bremen,HB
4012,201304012,2013,Bremerhaven,37.5,30.700000000000003,68.2,Bremen,HB
4012,201704012,2017,Bremerhaven,37.1,33.300000000000004,70.4,Bremen,HB
5111,199505111,1995,Düsseldorf,26.5,25.700000000000003,52.2,Nordrhein-Westfalen,NW
5111,200005111,2000,Düsseldorf,27.400000000000002,26.0,53.400000000000006,Nordrhein-Westfalen,NW
5111,200505111,2005,Düsseldorf,30.700000000000003,26.700000000000003,57.400000000000006,Nordrhein-Westfalen,NW
5111,200905111,2009,Düsseldorf,31.3,26.400000000000002,57.7,Nordrhein-Westfalen,NW
5111,201305111,2013,Düsseldorf,31.200000000000003,26.700000000000003,57.900000000000006,Nordrhein-Westfalen,NW
5111,201705111,2017,Düsseldorf,30.8,28.0,58.800000000000004,Nordrhein-Westfalen,NW
5112,199505112,1995,Duisburg,28.0,32.6,60.6,Nordrhein-Westfalen,NW
5112,200005112,2000,Duisburg,31.3,33.6,64.9,Nordrhein-Westfalen,NW
5112,200505112,2005,Duisburg,35.6,34.0,69.60000000000001,Nordrhein-Westfalen,NW
5112,200905112,2009,Duisburg,36.2,32.300000000000004,68.5,Nordrhein-Westfalen,NW
5112,201305112,2013,Duisburg,34.6,30.900000000000002,65.4,Nordrhein-Westfalen,NW
5112,201705112,2017,Duisburg,33.800000000000004,31.6,65.4,Nordrhein-Westfalen,NW
5113,199505113,1995,Essen,30.3,29.900000000000002,60.300000000000004,Nordrhein-Westfalen,NW
5113,200005113,2000,Essen,32.5,30.700000000000003,63.2,Nordrhein-Westfalen,NW
5113,200505113,2005,Essen,36.300000000000004,30.8,67.10000000000001,Nordrhein-Westfalen,NW
5113,200905113,2009,Essen,37.4,29.6,67.0,Nordrhein-Westfalen,NW
5113,201305113,2013,Essen,35.800000000000004,28.1,63.900000000000006,Nordrhein-Westfalen,NW
5113,201705113,2017,Essen,35.6,29.700000000000003,65.2,Nordrhein-Westfalen,NW
5114,199505114,1995,Krefeld,25.200000000000003,31.400000000000002,56.6,Nordrhein-Westfalen,NW
5114,200005114,2000,Krefeld,28.400000000000002,32.7,61.1,Nordrhein-Westfalen,NW
5114,200505114,2005,Krefeld,33.7,33.1,66.8,Nordrhein-Westfalen,NW
5114,200905114,2009,Krefeld,36.0,31.400000000000002,67.3,Nordrhein-Westfalen,NW
5114,201305114,2013,Krefeld,36.6,30.5,67.0,Nordrhein-Westfalen,NW
5114,201705114,2017,Krefeld,36.800000000000004,31.0,67.8,Nordrhein-Westfalen,NW
5116,199505116,1995,Mönchengladbach,25.6,32.800000000000004,58.400000000000006,Nordrhein-Westfalen,NW
5116,200005116,2000,Mönchengladbach,28.0,34.300000000000004,62.2,Nordrhein-Westfalen,NW
5116,200505116,2005,Mönchengladbach,32.800000000000004,34.9,67.7,Nordrhein-Westfalen,NW
5116,200905116,2009,Mönchengladbach,34.2,32.9,67.10000000000001,Nordrhein-Westfalen,NW
5116,201305116,2013,Mönchengladbach,33.9,30.1,64.0,Nordrhein-Westfalen,NW
5116,201705116,2017,Mönchengladbach,34.2,30.700000000000003,64.9,Nordrhein-Westfalen,NW
5117,199505117,1995,Mülheim an der Ruhr,30.8,28.700000000000003,59.5,Nordrhein-Westfalen,NW
5117,200005117,2000,Mülheim an der Ruhr,33.7,30.200000000000003,63.900000000000006,Nordrhein-Westfalen,NW
5117,200505117,2005,Mülheim an der Ruhr,39.6,31.200000000000003,70.7,Nordrhein-Westfalen,NW
5117,200905117,2009,Mülheim an der Ruhr,41.6,30.5,72.0,Nordrhein-Westfalen,NW
5117,201305117,2013,Mülheim an der Ruhr,40.7,28.8,69.5,Nordrhein-Westfalen,NW
5117,201705117,2017,Mülheim an der Ruhr,40.400000000000006,30.3,70.7,Nordrhein-Westfalen,NW
5119,199505119,1995,Oberhausen,26.8,32.2,59.0,Nordrhein-Westfalen,NW
5119,200005119,2000,Oberhausen,29.5,33.4,62.900000000000006,Nordrhein-Westfalen,NW
5119,200505119,2005,Oberhausen,33.9,33.4,67.2,Nordrhein-Westfalen,NW
5119,200905119,2009,Oberhausen,34.800000000000004,31.3,66.10000000000001,Nordrhein-Westfalen,NW
5119,201305119,2013,Oberhausen,34.800000000000004,28.900000000000002,63.7,Nordrhein-Westfalen,NW
5119,201705119,2017,Oberhausen,35.800000000000004,29.5,65.3,Nordrhein-Westfalen,NW
5120,199505120,1995,Remscheid,27.8,35.300000000000004,63.0,Nordrhein-Westfalen,NW
5120,200005120,2000,Remscheid,29.5,36.2,65.8,Nordrhein-Westfalen,NW
5120,200505120,2005,Remscheid,35.0,37.0,72.0,Nordrhein-Westfalen,NW
5120,200905120,2009,Remscheid,38.5,35.2,73.60000000000001,Nordrhein-Westfalen,NW
5120,201305120,2013,Remscheid,37.6,31.1,68.60000000000001,Nordrhein-Westfalen,NW
5120,201705120,2017,Remscheid,37.800000000000004,32.0,69.8,Nordrhein-Westfalen,NW
5122,199505122,1995,Solingen,27.700000000000003,32.300000000000004,60.0,Nordrhein-Westfalen,NW
5122,200005122,2000,Solingen,30.0,34.2,64.2,Nordrhein-Westfalen,NW
5122,200505122,2005,Solingen,35.0,35.0,70.0,Nordrhein-Westfalen,NW
5122,200905122,2009,Solingen,37.300000000000004,33.5,70.8,Nordrhein-Westfalen,NW
5122,201305122,2013,Solingen,36.5,32.0,68.60000000000001,Nordrhein-Westfalen,NW
5122,201705122,2017,Solingen,35.800000000000004,31.8,67.60000000000001,Nordrhein-Westfalen,NW
5124,199505124,1995,Wuppertal,27.400000000000002,31.400000000000002,58.800000000000004,Nordrhein-Westfalen,NW
5124,200005124,2000,Wuppertal,29.6,32.6,62.2,Nordrhein-Westfalen,NW
5124,200505124,2005,Wuppertal,34.300000000000004,32.800000000000004,67.10000000000001,Nordrhein-Westfalen,NW
5124,200905124,2009,Wuppertal,36.2,31.5,67.7,Nordrhein-Westfalen,NW
5124,201305124,2013,Wuppertal,35.5,30.400000000000002,65.9,Nordrhein-Westfalen,NW
5124,201705124,2017,Wuppertal,34.800000000000004,32.0,66.8,Nordrhein-Westfalen,NW
5154,199505154,1995,Kreis Kleve,24.400000000000002,38.1,62.5,Nordrhein-Westfalen,NW
5154,200005154,2000,Kreis Kleve,26.3,39.7,66.0,Nordrhein-Westfalen,NW
5154,200505154,2005,Kreis Kleve,30.5,38.5,69.0,Nordrhein-Westfalen,NW
5154,200905154,2009,Kreis Kleve,31.700000000000003,35.2,66.9,Nordrhein-Westfalen,NW
5154,201305154,2013,Kreis Kleve,32.2,32.4,64.60000000000001,Nordrhein-Westfalen,NW
5154,201705154,2017,Kreis Kleve,33.5,31.200000000000003,64.7,Nordrhein-Westfalen,NW
5158,199505158,1995,Kreis Mettmann,23.200000000000003,31.8,55.1,Nordrhein-Westfalen,NW
5158,200005158,2000,Kreis Mettmann,26.900000000000002,33.0,59.800000000000004,Nordrhein-Westfalen,NW
5158,200505158,2005,Kreis Mettmann,34.4,33.5,67.8,Nordrhein-Westfalen,NW
5158,200905158,2009,Kreis Mettmann,39.1,32.4,71.5,Nordrhein-Westfalen,NW
5158,201305158,2013,Kreis Mettmann,40.300000000000004,31.3,71.60000000000001,Nordrhein-Westfalen,NW
5158,201705158,2017,Kreis Mettmann,41.2,32.2,73.4,Nordrhein-Westfalen,NW
5162,199505162,1995,Rhein-Kreis Neuss,21.5,32.800000000000004,54.400000000000006,Nordrhein-Westfalen,NW
5162,200005162,2000,Rhein-Kreis Neuss,25.200000000000003,34.2,59.400000000000006,Nordrhein-Westfalen,NW
5162,200505162,2005,Rhein-Kreis Neuss,31.900000000000002,34.800000000000004,66.7,Nordrhein-Westfalen,NW
5162,200905162,2009,Rhein-Kreis Neuss,34.9,33.4,68.3,Nordrhein-Westfalen,NW
5162,201305162,2013,Rhein-Kreis Neuss,35.6,32.1,67.7,Nordrhein-Westfalen,NW
5162,201705162,2017,Rhein-Kreis Neuss,37.0,32.6,69.60000000000001,Nordrhein-Westfalen,NW
5166,199505166,1995,Kreis Viersen,24.0,35.300000000000004,59.300000000000004,Nordrhein-Westfalen,NW
5166,200005166,2000,Kreis Viersen,26.200000000000003,37.300000000000004,63.5,Nordrhein-Westfalen,NW
5166,200505166,2005,Kreis Viersen,31.8,37.300000000000004,69.10000000000001,Nordrhein-Westfalen,NW
5166,200905166,2009,Kreis Viersen,34.300000000000004,35.0,69.3,Nordrhein-Westfalen,NW
5166,201305166,2013,Kreis Viersen,34.6,31.6,66.3,Nordrhein-Westfalen,NW
5166,201705166,2017,Kreis Viersen,36.5,30.8,67.3,Nordrhein-Westfalen,NW
5170,199505170,1995,Kreis Wesel,23.400000000000002,35.4,58.800000000000004,Nordrhein-Westfalen,NW
5170,200005170,2000,Kreis Wesel,26.900000000000002,35.9,62.800000000000004,Nordrhein-Westfalen,NW
5170,200505170,2005,Kreis Wesel,32.6,35.4,67.9,Nordrhein-Westfalen,NW
5170,200905170,2009,Kreis Wesel,35.1,32.5,67.7,Nordrhein-Westfalen,NW
5170,201305170,2013,Kreis Wesel,36.0,29.8,65.8,Nordrhein-Westfalen,NW
5170,201705170,2017,Kreis Wesel,38.7,29.900000000000002,68.60000000000001,Nordrhein-Westfalen,NW
5314,199505314,1995,Bonn,26.6,29.200000000000003,55.800000000000004,Nordrhein-Westfalen,NW
5314,200005314,2000,Bonn,26.400000000000002,30.200000000000003,56.6,Nordrhein-Westfalen,NW
5314,200505314,2005,Bonn,28.6,30.5,59.1,Nordrhein-Westfalen,NW
5314,200905314,2009,Bonn,29.5,29.8,59.300000000000004,Nordrhein-Westfalen,NW
5314,201305314,2013,Bonn,28.900000000000002,30.3,59.2,Nordrhein-Westfalen,NW
5314,201705314,2017,Bonn,28.8,31.5,60.300000000000004,Nordrhein-Westfalen,NW
5315,199505315,1995,Köln,23.0,28.0,51.0,Nordrhein-Westfalen,NW
5315,200005315,2000,Köln,24.400000000000002,28.400000000000002,52.800000000000004,Nordrhein-Westfalen,NW
5315,200505315,2005,Köln,27.6,28.1,55.7,Nordrhein-Westfalen,NW
5315,200905315,2009,Köln,28.8,27.700000000000003,56.5,Nordrhein-Westfalen,NW
5315,201305315,2013,Köln,27.3,27.0,54.300000000000004,Nordrhein-Westfalen,NW
5315,201705315,2017,Köln,27.0,27.900000000000002,54.800000000000004,Nordrhein-Westfalen,NW
5316,199505316,1995,Leverkusen,25.0,31.1,56.1,Nordrhein-Westfalen,NW
5316,200005316,2000,Leverkusen,29.3,32.4,61.7,Nordrhein-Westfalen,NW
5316,200505316,2005,Leverkusen,36.1,33.5,69.60000000000001,Nordrhein-Westfalen,NW
5316,200905316,2009,Leverkusen,38.400000000000006,32.7,71.10000000000001,Nordrhein-Westfalen,NW
5316,201305316,2013,Leverkusen,36.800000000000004,31.3,68.2,Nordrhein-Westfalen,NW
5316,201705316,2017,Leverkusen,36.6,32.2,68.8,Nordrhein-Westfalen,NW
5334,199505334,1995,Aachen,,,,Nordrhein-Westfalen,NW
5334,200005334,2000,Aachen,,,,Nordrhein-Westfalen,NW
5334,200505334,2005,Aachen,,,,Nordrhein-Westfalen,NW
5334,200905334,2009,Aachen,30.900000000000002,30.0,60.900000000000006,Nordrhein-Westfalen,NW
5334,201305334,2013,Aachen,31.700000000000003,29.5,61.2,Nordrhein-Westfalen,NW
5334,201705334,2017,Aachen,32.7,29.400000000000002,62.0,Nordrhein-Westfalen,NW
5354,199505354,1995,Kreis Aachen,25.3,35.0,60.300000000000004,Nordrhein-Westfalen,NW
5354,200005354,2000,Kreis Aachen,28.0,36.800000000000004,64.8,Nordrhein-Westfalen,NW
5354,200505354,2005,Kreis Aachen,32.5,37.300000000000004,69.8,Nordrhein-Westfalen,NW
5354,200905354,2009,Kreis Aachen,,,,Nordrhein-Westfalen,NW
5354,201305354,2013,Kreis Aachen,,,,Nordrhein-Westfalen,NW
5354,201705354,2017,Kreis Aachen,,,,Nordrhein-Westfalen,NW
5358,199505358,1995,Kreis Düren,23.700000000000003,36.1,59.800000000000004,Nordrhein-Westfalen,NW
5358,200005358,2000,Kreis Düren,25.900000000000002,37.5,63.400000000000006,Nordrhein-Westfalen,NW
5358,200505358,2005,Kreis Düren,30.3,37.0,67.3,Nordrhein-Westfalen,NW
5358,200905358,2009,Kreis Düren,32.1,34.2,66.3,Nordrhein-Westfalen,NW
5358,201305358,2013,Kreis Düren,33.4,32.0,65.4,Nordrhein-Westfalen,NW
5358,201705358,2017,Kreis Düren,35.1,31.6,66.7,Nordrhein-Westfalen,NW
5362,199505362,1995,Rhein-Erft-Kreis,21.3,32.6,53.900000000000006,Nordrhein-Westfalen,NW
5362,200005362,2000,Rhein-Erft-Kreis,24.200000000000003,33.5,57.800000000000004,Nordrhein-Westfalen,NW
5362,200505362,2005,Rhein-Erft-Kreis,29.700000000000003,33.800000000000004,63.5,Nordrhein-Westfalen,NW
5362,200905362,2009,Rhein-Erft-Kreis,32.800000000000004,32.7,65.5,Nordrhein-Westfalen,NW
5362,201305362,2013,Rhein-Erft-Kreis,34.0,32.0,66.0,Nordrhein-Westfalen,NW
5362,201705362,2017,Rhein-Erft-Kreis,35.7,32.4,68.10000000000001,Nordrhein-Westfalen,NW
5366,199505366,1995,Kreis Euskirchen,25.200000000000003,36.9,62.0,Nordrhein-Westfalen,NW
5366,200005366,2000,Kreis Euskirchen,26.900000000000002,38.1,65.0,Nordrhein-Westfalen,NW
5366,200505366,2005,Kreis Euskirchen,31.400000000000002,37.7,69.10000000000001,Nordrhein-Westfalen,NW
5366,200905366,2009,Kreis Euskirchen,33.2,35.2,68.4,Nordrhein-Westfalen,NW
5366,201305366,2013,Kreis Euskirchen,33.6,32.300000000000004,65.9,Nordrhein-Westfalen,NW
5366,201705366,2017,Kreis Euskirchen,35.800000000000004,31.900000000000002,67.60000000000001,Nordrhein-Westfalen,NW
5370,199505370,1995,Kreis Heinsberg,23.700000000000003,38.800000000000004,62.400000000000006,Nordrhein-Westfalen,NW
5370,200005370,2000,Kreis Heinsberg,26.0,40.300000000000004,66.3,Nordrhein-Westfalen,NW
5370,200505370,2005,Kreis Heinsberg,30.200000000000003,39.400000000000006,69.60000000000001,Nordrhein-Westfalen,NW
5370,200905370,2009,Kreis Heinsberg,31.700000000000003,35.800000000000004,67.5,Nordrhein-Westfalen,NW
5370,201305370,2013,Kreis Heinsberg,32.4,32.6,65.0,Nordrhein-Westfalen,NW
5370,201705370,2017,Kreis Heinsberg,34.2,31.8,66.0,Nordrhein-Westfalen,NW
5374,199505374,1995,Oberbergischer Kreis,25.8,40.2,66.0,Nordrhein-Westfalen,NW
5374,200005374,2000,Oberbergischer Kreis,27.6,41.0,68.60000000000001,Nordrhein-Westfalen,NW
5374,200505374,2005,Oberbergischer Kreis,32.5,40.0,72.5,Nordrhein-Westfalen,NW
5374,200905374,2009,Oberbergischer Kreis,34.4,37.1,71.5,Nordrhein-Westfalen,NW
5374,201305374,2013,Oberbergischer Kreis,34.6,34.300000000000004,68.9,Nordrhein-Westfalen,NW
5374,201705374,2017,Oberbergischer Kreis,35.800000000000004,33.7,69.5,Nordrhein-Westfalen,NW
5378,199505378,1995,Rheinisch-Bergischer Kreis,24.5,33.5,58.0,Nordrhein-Westfalen,NW
5378,200005378,2000,Rheinisch-Bergischer Kreis,27.6,35.5,63.1,Nordrhein-Westfalen,NW
5378,200505378,2005,Rheinisch-Bergischer Kreis,34.6,36.9,71.5,Nordrhein-Westfalen,NW
5378,200905378,2009,Rheinisch-Bergischer Kreis,38.7,36.0,74.60000000000001,Nordrhein-Westfalen,NW
5378,201305378,2013,Rheinisch-Bergischer Kreis,38.7,33.300000000000004,72.0,Nordrhein-Westfalen,NW
5378,201705378,2017,Rheinisch-Bergischer Kreis,39.900000000000006,32.9,72.8,Nordrhein-Westfalen,NW
5382,199505382,1995,Rhein-Sieg-Kreis,22.200000000000003,35.9,58.0,Nordrhein-Westfalen,NW
5382,200005382,2000,Rhein-Sieg-Kreis,24.0,37.2,61.2,Nordrhein-Westfalen,NW
