,YearSchluessel,Year,Stadt-/Landkreis,Arbeitslosenquote in %,Anteil Arbeitslose 15-24 Jahre an Arbeitsl. insg. In %,Anteil Arbeitslose 55-64 Jahre an Arbeitsl. insg. In %,Anteil Langzeitarbeitslose an Arbeitslosen insg. In %,Anteil arbeitslose Ausländer an Arbeitslosen insg. In %,LAND_NAME,LAND_ABK
3361,200903361,2009,Landkreis Verden,6.5,8.700000000000001,17.0,42.7,12.4,Niedersachsen,NI
3361,201303361,2013,Landkreis Verden,5.6000000000000005,7.800000000000001,20.700000000000003,42.5,14.600000000000001,Niedersachsen,NI
3361,201703361,2017,Landkreis Verden,4.800000000000001,11.0,18.5,35.800000000000004,30.5,Niedersachsen,NI
3401,200103401,2001,Delmenhorst,12.200000000000001,12.600000000000001,18.1,37.0,18.1,Niedersachsen,NI
3401,200503401,2005,Delmenhorst,17.7,13.4,11.200000000000001,38.1,19.1,Niedersachsen,NI
3401,200903401,2009,Delmenhorst,10.700000000000001,11.0,12.4,35.4,19.0,Niedersachsen,NI
3401,201303401,2013,Delmenhorst,10.700000000000001,10.100000000000001,16.5,42.900000000000006,21.400000000000002,Niedersachsen,NI
3401,201703401,2017,Delmenhorst,10.200000000000001,9.8,18.7,41.400000000000006,33.300000000000004,Niedersachsen,NI
3402,200103402,2001,Emden,11.8,12.3,16.1,37.0,7.0,Niedersachsen,NI
3402,200503402,2005,Emden,14.4,12.700000000000001,9.4,39.400000000000006,7.6000000000000005,Niedersachsen,NI
3402,200903402,2009,Emden,10.4,10.4,11.9,39.0,7.6000000000000005,Niedersachsen,NI
3402,201303402,2013,Emden,9.0,11.8,15.600000000000001,34.4,8.700000000000001,Niedersachsen,NI
3402,201703402,2017,Emden,8.700000000000001,12.0,16.7,39.7,19.1,Niedersachsen,NI
3403,200103403,2001,Oldenburg,10.5,11.4,13.4,35.1,10.3,Niedersachsen,NI
3403,200503403,2005,Oldenburg,14.100000000000001,11.100000000000001,9.4,33.2,12.4,Niedersachsen,NI
3403,200903403,2009,Oldenburg,9.4,10.8,11.100000000000001,38.400000000000006,13.100000000000001,Niedersachsen,NI
3403,201303403,2013,Oldenburg,8.200000000000001,11.3,15.9,39.2,14.700000000000001,Niedersachsen,NI
3403,201703403,2017,Oldenburg,7.300000000000001,10.9,17.2,38.2,21.700000000000003,Niedersachsen,NI
3404,200103404,2001,Osnabrück,9.4,11.0,16.400000000000002,32.4,20.6,Niedersachsen,NI
3404,200503404,2005,Osnabrück,12.9,13.100000000000001,10.200000000000001,33.5,20.400000000000002,Niedersachsen,NI
3404,200903404,2009,Osnabrück,9.4,9.4,13.700000000000001,29.3,21.0,Niedersachsen,NI
3404,201303404,2013,Osnabrück,7.800000000000001,9.600000000000001,16.0,35.0,23.1,Niedersachsen,NI
3404,201703404,2017,Osnabrück,7.5,9.700000000000001,16.400000000000002,39.7,33.1,Niedersachsen,NI
3405,200103405,2001,Wilhelmshaven,12.600000000000001,11.4,15.4,34.6,10.600000000000001,Niedersachsen,NI
3405,200503405,2005,Wilhelmshaven,18.5,13.0,9.4,34.1,9.9,Niedersachsen,NI
3405,200903405,2009,Wilhelmshaven,12.700000000000001,7.6000000000000005,12.3,45.1,9.4,Niedersachsen,NI
3405,201303405,2013,Wilhelmshaven,12.3,10.4,16.2,39.800000000000004,9.5,Niedersachsen,NI
3405,201703405,2017,Wilhelmshaven,11.4,8.9,19.200000000000003,41.7,19.1,Niedersachsen,NI
3451,200103451,2001,Landkreis Ammerland,8.0,12.3,17.2,31.700000000000003,5.6000000000000005,Niedersachsen,NI
3451,200503451,2005,Landkreis Ammerland,8.5,12.5,11.4,,6.7,Niedersachsen,NI
3451,200903451,2009,Landkreis Ammerland,5.800000000000001,10.3,16.1,29.900000000000002,6.800000000000001,Niedersachsen,NI
3451,201303451,2013,Landkreis Ammerland,4.5,8.6,19.8,24.6,8.1,Niedersachsen,NI
3451,201703451,2017,Landkreis Ammerland,4.3,9.8,21.3,26.0,19.400000000000002,Niedersachsen,NI
3452,200103452,2001,Landkreis Aurich,11.200000000000001,13.8,11.9,31.200000000000003,4.4,Niedersachsen,NI
3452,200503452,2005,Landkreis Aurich,12.8,14.0,9.5,36.0,4.7,Niedersachsen,NI
3452,200903452,2009,Landkreis Aurich,8.9,10.9,12.100000000000001,32.4,5.9,Niedersachsen,NI
3452,201303452,2013,Landkreis Aurich,8.0,10.8,19.900000000000002,39.800000000000004,6.800000000000001,Niedersachsen,NI
3452,201703452,2017,Landkreis Aurich,6.9,12.3,19.8,37.4,15.100000000000001,Niedersachsen,NI
3453,200103453,2001,Landkreis Cloppenburg,7.5,17.3,12.700000000000001,19.200000000000003,5.800000000000001,Niedersachsen,NI
3453,200503453,2005,Landkreis Cloppenburg,9.4,17.0,8.3,21.6,6.9,Niedersachsen,NI
3453,200903453,2009,Landkreis Cloppenburg,6.6000000000000005,13.5,13.100000000000001,25.900000000000002,8.6,Niedersachsen,NI
3453,201303453,2013,Landkreis Cloppenburg,5.7,12.4,18.400000000000002,28.900000000000002,12.100000000000001,Niedersachsen,NI
3453,201703453,2017,Landkreis Cloppenburg,4.800000000000001,11.9,22.400000000000002,29.5,21.700000000000003,Niedersachsen,NI
3454,200103454,2001,Landkreis Emsland,7.9,14.200000000000001,12.600000000000001,27.900000000000002,5.1000000000000005,Niedersachsen,NI
3454,200503454,2005,Landkreis Emsland,9.0,16.2,10.200000000000001,,6.4,Niedersachsen,NI
3454,200903454,2009,Landkreis Emsland,4.7,14.3,14.100000000000001,19.700000000000003,6.6000000000000005,Niedersachsen,NI
3454,201303454,2013,Landkreis Emsland,3.7,12.700000000000001,20.400000000000002,21.200000000000003,9.1,Niedersachsen,NI
3454,201703454,2017,Landkreis Emsland,3.0,12.600000000000001,20.5,20.5,21.8,Niedersachsen,NI
3455,200103455,2001,Landkreis Friesland,9.700000000000001,11.8,18.0,32.6,4.9,Niedersachsen,NI
3455,200503455,2005,Landkreis Friesland,12.200000000000001,12.4,10.5,31.6,5.9,Niedersachsen,NI
3455,200903455,2009,Landkreis Friesland,7.300000000000001,9.5,13.3,37.4,6.2,Niedersachsen,NI
3455,201303455,2013,Landkreis Friesland,6.2,9.5,19.900000000000002,31.400000000000002,6.6000000000000005,Niedersachsen,NI
3455,201703455,2017,Landkreis Friesland,5.300000000000001,9.700000000000001,24.200000000000003,29.8,14.4,Niedersachsen,NI
3456,200103456,2001,Landkreis Grafschaft Bentheim,7.300000000000001,13.4,17.2,29.8,14.3,Niedersachsen,NI
3456,200503456,2005,Landkreis Grafschaft Bentheim,9.3,13.600000000000001,12.3,,13.200000000000001,Niedersachsen,NI
3456,200903456,2009,Landkreis Grafschaft Bentheim,5.4,9.8,14.700000000000001,30.200000000000003,15.200000000000001,Niedersachsen,NI
3456,201303456,2013,Landkreis Grafschaft Bentheim,4.5,10.200000000000001,17.5,29.700000000000003,18.0,Niedersachsen,NI
3456,201703456,2017,Landkreis Grafschaft Bentheim,3.7,11.9,17.0,33.2,27.6,Niedersachsen,NI
3457,200103457,2001,Landkreis Leer,10.600000000000001,14.5,12.600000000000001,29.5,5.2,Niedersachsen,NI
3457,200503457,2005,Landkreis Leer,13.9,17.400000000000002,9.4,,6.7,Niedersachsen,NI
3457,200903457,2009,Landkreis Leer,8.5,12.600000000000001,12.3,29.1,6.0,Niedersachsen,NI
3457,201303457,2013,Landkreis Leer,6.5,12.200000000000001,16.8,29.700000000000003,7.300000000000001,Niedersachsen,NI
3457,201703457,2017,Landkreis Leer,6.0,11.8,19.6,31.700000000000003,17.900000000000002,Niedersachsen,NI
3458,200103458,2001,Landkreis Oldenburg (Land),7.6000000000000005,11.4,17.6,30.900000000000002,6.2,Niedersachsen,NI
3458,200503458,2005,Landkreis Oldenburg (Land),9.1,14.4,12.600000000000001,,7.5,Niedersachsen,NI
3458,200903458,2009,Landkreis Oldenburg (Land),6.300000000000001,12.600000000000001,14.0,28.5,8.5,Niedersachsen,NI
3458,201303458,2013,Landkreis Oldenburg (Land),4.800000000000001,10.100000000000001,18.400000000000002,23.400000000000002,10.9,Niedersachsen,NI
3458,201703458,2017,Landkreis Oldenburg (Land),3.7,10.700000000000001,22.700000000000003,28.200000000000003,22.5,Niedersachsen,NI
3459,200103459,2001,Landkreis Osnabrück (Land),6.1000000000000005,14.3,17.400000000000002,28.200000000000003,9.600000000000001,Niedersachsen,NI
3459,200503459,2005,Landkreis Osnabrück (Land),8.3,16.3,11.5,,9.4,Niedersachsen,NI
3459,200903459,2009,Landkreis Osnabrück (Land),5.4,10.5,16.5,27.0,9.9,Niedersachsen,NI
3459,201303459,2013,Landkreis Osnabrück (Land),4.0,9.3,22.3,23.400000000000002,12.600000000000001,Niedersachsen,NI
3459,201703459,2017,Landkreis Osnabrück (Land),3.4000000000000004,9.1,25.8,33.300000000000004,19.6,Niedersachsen,NI
3460,200103460,2001,Landkreis Vechta,5.5,16.400000000000002,15.100000000000001,21.8,14.3,Niedersachsen,NI
3460,200503460,2005,Landkreis Vechta,6.6000000000000005,17.400000000000002,8.5,21.400000000000002,14.700000000000001,Niedersachsen,NI
3460,200903460,2009,Landkreis Vechta,4.3,15.600000000000001,13.3,21.700000000000003,15.700000000000001,Niedersachsen,NI
3460,201303460,2013,Landkreis Vechta,3.9000000000000004,12.8,18.8,25.700000000000003,22.400000000000002,Niedersachsen,NI
3460,201703460,2017,Landkreis Vechta,3.9000000000000004,12.9,21.1,25.400000000000002,39.400000000000006,Niedersachsen,NI
3461,200103461,2001,Landkreis Wesermarsch,8.9,12.100000000000001,18.8,36.7,7.4,Niedersachsen,NI
3461,200503461,2005,Landkreis Wesermarsch,10.200000000000001,14.8,10.0,35.2,8.5,Niedersachsen,NI
3461,200903461,2009,Landkreis Wesermarsch,7.9,12.8,11.3,38.0,10.4,Niedersachsen,NI
3461,201303461,2013,Landkreis Wesermarsch,7.6000000000000005,12.0,17.2,42.6,11.100000000000001,Niedersachsen,NI
3461,201703461,2017,Landkreis Wesermarsch,6.800000000000001,10.3,21.200000000000003,42.2,19.200000000000003,Niedersachsen,NI
3462,200103462,2001,Landkreis Wittmund,10.4,12.600000000000001,14.0,22.900000000000002,5.5,Niedersachsen,NI
3462,200503462,2005,Landkreis Wittmund,13.200000000000001,13.3,12.0,29.900000000000002,4.1000000000000005,Niedersachsen,NI
3462,200903462,2009,Landkreis Wittmund,8.200000000000001,11.4,15.200000000000001,27.8,4.4,Niedersachsen,NI
3462,201303462,2013,Landkreis Wittmund,7.0,10.8,20.3,23.5,4.9,Niedersachsen,NI
3462,201703462,2017,Landkreis Wittmund,6.300000000000001,9.9,25.6,27.0,11.200000000000001,Niedersachsen,NI
4011,200104011,2001,Bremen,11.5,10.0,16.900000000000002,37.800000000000004,19.400000000000002,Bremen,HB
4011,200504011,2005,Bremen,15.4,10.5,11.100000000000001,34.9,19.400000000000002,Bremen,HB
4011,200904011,2009,Bremen,11.100000000000001,9.3,11.700000000000001,42.2,22.8,Bremen,HB
4011,201304011,2013,Bremen,10.4,9.0,14.9,44.800000000000004,25.200000000000003,Bremen,HB
4011,201704011,2017,Bremen,9.700000000000001,9.3,16.400000000000002,44.6,36.9,Bremen,HB
4012,200104012,2001,Bremerhaven,16.400000000000002,12.4,14.4,40.2,14.100000000000001,Bremen,HB
4012,200504012,2005,Bremerhaven,23.700000000000003,12.200000000000001,10.8,37.9,15.200000000000001,Bremen,HB
4012,200904012,2009,Bremerhaven,15.4,10.5,10.600000000000001,41.7,16.0,Bremen,HB
4012,201304012,2013,Bremerhaven,14.600000000000001,10.0,15.200000000000001,43.800000000000004,17.400000000000002,Bremen,HB
4012,201704012,2017,Bremerhaven,13.0,10.5,16.5,42.2,27.6,Bremen,HB
5111,200105111,2001,Düsseldorf,8.9,7.6000000000000005,23.1,37.5,27.6,Nordrhein-Westfalen,NW
5111,200505111,2005,Düsseldorf,12.200000000000001,6.2,15.3,41.5,27.700000000000003,Nordrhein-Westfalen,NW
5111,200905111,2009,Düsseldorf,9.600000000000001,6.4,12.9,46.1,30.200000000000003,Nordrhein-Westfalen,NW
5111,201305111,2013,Düsseldorf,8.8,5.800000000000001,17.400000000000002,43.800000000000004,31.0,Nordrhein-Westfalen,NW
5111,201705111,2017,Düsseldorf,7.4,6.6000000000000005,19.0,36.5,38.300000000000004,Nordrhein-Westfalen,NW
5112,200105112,2001,Duisburg,12.9,12.200000000000001,19.200000000000003,39.900000000000006,22.6,Nordrhein-Westfalen,NW
5112,200505112,2005,Duisburg,17.7,11.3,11.3,41.7,24.400000000000002,Nordrhein-Westfalen,NW
5112,200905112,2009,Duisburg,13.0,8.8,10.9,43.800000000000004,27.900000000000002,Nordrhein-Westfalen,NW
5112,201305112,2013,Duisburg,12.9,9.5,14.700000000000001,44.6,28.200000000000003,Nordrhein-Westfalen,NW
5112,201705112,2017,Duisburg,12.5,8.9,15.9,44.1,39.6,Nordrhein-Westfalen,NW
5113,200105113,2001,Essen,10.8,8.4,20.6,42.800000000000004,16.3,Nordrhein-Westfalen,NW
5113,200505113,2005,Essen,16.3,9.4,12.3,40.800000000000004,19.1,Nordrhein-Westfalen,NW
5113,200905113,2009,Essen,12.3,9.4,13.3,45.400000000000006,22.200000000000003,Nordrhein-Westfalen,NW
5113,201305113,2013,Essen,12.4,9.600000000000001,14.8,47.7,23.900000000000002,Nordrhein-Westfalen,NW
5113,201705113,2017,Essen,11.4,9.5,14.9,43.400000000000006,34.9,Nordrhein-Westfalen,NW
5114,200105114,2001,Krefeld,10.200000000000001,9.9,22.8,40.0,21.5,Nordrhein-Westfalen,NW
5114,200505114,2005,Krefeld,13.4,7.9,11.5,40.7,19.700000000000003,Nordrhein-Westfalen,NW
5114,200905114,2009,Krefeld,11.5,7.800000000000001,13.200000000000001,43.2,19.900000000000002,Nordrhein-Westfalen,NW
5114,201305114,2013,Krefeld,11.200000000000001,8.0,17.400000000000002,44.300000000000004,20.200000000000003,Nordrhein-Westfalen,NW
5114,201705114,2017,Krefeld,10.4,6.9,19.5,47.300000000000004,28.6,Nordrhein-Westfalen,NW
5116,200105116,2001,Mönchengladbach,10.0,11.8,19.6,36.4,20.1,Nordrhein-Westfalen,NW
5116,200505116,2005,Mönchengladbach,15.0,10.700000000000001,12.600000000000001,39.300000000000004,18.900000000000002,Nordrhein-Westfalen,NW
5116,200905116,2009,Mönchengladbach,12.200000000000001,11.0,12.5,39.2,19.1,Nordrhein-Westfalen,NW
5116,201305116,2013,Mönchengladbach,11.4,11.0,15.200000000000001,36.5,20.400000000000002,Nordrhein-Westfalen,NW
5116,201705116,2017,Mönchengladbach,10.200000000000001,9.5,18.5,40.900000000000006,26.3,Nordrhein-Westfalen,NW
5117,200105117,2001,Mülheim an der Ruhr,8.5,8.0,25.6,36.800000000000004,18.3,Nordrhein-Westfalen,NW
5117,200505117,2005,Mülheim an der Ruhr,11.100000000000001,10.0,16.400000000000002,,23.3,Nordrhein-Westfalen,NW
5117,200905117,2009,Mülheim an der Ruhr,8.4,4.3,16.0,48.900000000000006,27.400000000000002,Nordrhein-Westfalen,NW
5117,201305117,2013,Mülheim an der Ruhr,7.6000000000000005,4.3,21.700000000000003,44.7,28.6,Nordrhein-Westfalen,NW
5117,201705117,2017,Mülheim an der Ruhr,8.0,4.4,21.8,53.400000000000006,37.6,Nordrhein-Westfalen,NW
5119,200105119,2001,Oberhausen,11.5,8.5,20.400000000000002,40.800000000000004,17.5,Nordrhein-Westfalen,NW
5119,200505119,2005,Oberhausen,15.200000000000001,12.100000000000001,11.700000000000001,41.6,19.0,Nordrhein-Westfalen,NW
5119,200905119,2009,Oberhausen,12.4,10.3,13.0,50.5,22.3,Nordrhein-Westfalen,NW
5119,201305119,2013,Oberhausen,12.3,10.4,16.900000000000002,50.900000000000006,23.900000000000002,Nordrhein-Westfalen,NW
5119,201705119,2017,Oberhausen,10.8,9.8,17.8,48.6,29.400000000000002,Nordrhein-Westfalen,NW
5120,200105120,2001,Remscheid,7.6000000000000005,11.5,22.3,37.7,25.8,Nordrhein-Westfalen,NW
5120,200505120,2005,Remscheid,11.5,10.3,13.4,41.800000000000004,24.900000000000002,Nordrhein-Westfalen,NW
5120,200905120,2009,Remscheid,9.8,10.700000000000001,13.4,39.0,26.700000000000003,Nordrhein-Westfalen,NW
5120,201305120,2013,Remscheid,9.3,10.4,16.5,44.5,26.400000000000002,Nordrhein-Westfalen,NW
5120,201705120,2017,Remscheid,8.5,9.600000000000001,17.1,43.300000000000004,35.1,Nordrhein-Westfalen,NW
5122,200105122,2001,Solingen,7.9,11.700000000000001,21.6,31.8,26.900000000000002,Nordrhein-Westfalen,NW
5122,200505122,2005,Solingen,10.0,9.4,12.4,40.7,26.6,Nordrhein-Westfalen,NW
5122,200905122,2009,Solingen,9.4,11.5,12.8,41.2,28.0,Nordrhein-Westfalen,NW
5122,201305122,2013,Solingen,9.0,10.700000000000001,16.900000000000002,47.2,27.3,Nordrhein-Westfalen,NW
5122,201705122,2017,Solingen,8.3,11.5,16.900000000000002,40.900000000000006,34.800000000000004,Nordrhein-Westfalen,NW
5124,200105124,2001,Wuppertal,9.1,10.700000000000001,22.400000000000002,36.800000000000004,26.5,Nordrhein-Westfalen,NW
5124,200505124,2005,Wuppertal,15.0,9.8,13.700000000000001,39.5,27.1,Nordrhein-Westfalen,NW
5124,200905124,2009,Wuppertal,12.5,12.0,11.200000000000001,40.400000000000006,27.0,Nordrhein-Westfalen,NW
5124,201305124,2013,Wuppertal,11.9,10.4,13.5,45.900000000000006,27.700000000000003,Nordrhein-Westfalen,NW
5124,201705124,2017,Wuppertal,9.3,10.0,14.8,38.6,41.300000000000004,Nordrhein-Westfalen,NW
5154,200105154,2001,Kreis Kleve,7.5,12.0,19.0,41.0,9.5,Nordrhein-Westfalen,NW
5154,200505154,2005,Kreis Kleve,9.0,17.900000000000002,12.200000000000001,,13.9,Nordrhein-Westfalen,NW
5154,200905154,2009,Kreis Kleve,6.9,12.8,14.600000000000001,34.2,11.4,Nordrhein-Westfalen,NW
5154,201305154,2013,Kreis Kleve,6.5,11.5,19.200000000000003,38.2,15.4,Nordrhein-Westfalen,NW
5154,201705154,2017,Kreis Kleve,6.2,11.200000000000001,20.0,45.6,24.1,Nordrhein-Westfalen,NW
5158,200105158,2001,Kreis Mettmann,6.300000000000001,9.700000000000001,28.6,32.4,20.200000000000003,Nordrhein-Westfalen,NW
5158,200505158,2005,Kreis Mettmann,9.0,9.5,15.200000000000001,37.7,20.700000000000003,Nordrhein-Westfalen,NW
5158,200905158,2009,Kreis Mettmann,7.4,9.700000000000001,14.100000000000001,41.0,22.900000000000002,Nordrhein-Westfalen,NW
5158,201305158,2013,Kreis Mettmann,7.1000000000000005,8.200000000000001,19.5,43.800000000000004,22.8,Nordrhein-Westfalen,NW
5158,201705158,2017,Kreis Mettmann,6.2,7.0,23.700000000000003,42.300000000000004,29.6,Nordrhein-Westfalen,NW
5162,200105162,2001,Rhein-Kreis Neuss,6.5,9.5,28.200000000000003,34.7,19.8,Nordrhein-Westfalen,NW
5162,200505162,2005,Rhein-Kreis Neuss,9.0,9.200000000000001,17.1,37.1,19.200000000000003,Nordrhein-Westfalen,NW
5162,200905162,2009,Rhein-Kreis Neuss,6.9,8.9,16.1,37.4,21.3,Nordrhein-Westfalen,NW
5162,201305162,2013,Rhein-Kreis Neuss,6.4,8.5,19.6,38.5,21.3,Nordrhein-Westfalen,NW
5162,201705162,2017,Rhein-Kreis Neuss,5.7,6.6000000000000005,21.8,38.5,26.8,Nordrhein-Westfalen,NW
5166,200105166,2001,Kreis Viersen,7.300000000000001,9.9,23.8,37.1,13.3,Nordrhein-Westfalen,NW
5166,200505166,2005,Kreis Viersen,9.1,10.600000000000001,11.200000000000001,36.4,12.100000000000001,Nordrhein-Westfalen,NW
5166,200905166,2009,Kreis Viersen,7.1000000000000005,10.3,14.600000000000001,33.2,13.100000000000001,Nordrhein-Westfalen,NW
5166,201305166,2013,Kreis Viersen,7.300000000000001,10.600000000000001,19.400000000000002,40.0,14.9,Nordrhein-Westfalen,NW
5166,201705166,2017,Kreis Viersen,6.4,8.5,24.0,39.5,22.0,Nordrhein-Westfalen,NW
5170,200105170,2001,Kreis Wesel,8.4,12.3,21.1,39.0,13.200000000000001,Nordrhein-Westfalen,NW
5170,200505170,2005,Kreis Wesel,10.200000000000001,10.3,11.600000000000001,37.2,13.100000000000001,Nordrhein-Westfalen,NW
5170,200905170,2009,Kreis Wesel,7.6000000000000005,11.8,12.200000000000001,35.800000000000004,14.9,Nordrhein-Westfalen,NW
5170,201305170,2013,Kreis Wesel,7.4,10.3,17.7,37.9,15.600000000000001,Nordrhein-Westfalen,NW
5170,201705170,2017,Kreis Wesel,6.9,9.200000000000001,20.400000000000002,41.5,22.900000000000002,Nordrhein-Westfalen,NW
5314,200105314,2001,Bonn,6.5,9.4,16.1,29.8,23.900000000000002,Nordrhein-Westfalen,NW
5314,200505314,2005,Bonn,9.1,8.700000000000001,11.4,34.6,23.900000000000002,Nordrhein-Westfalen,NW
5314,200905314,2009,Bonn,7.6000000000000005,8.200000000000001,10.8,41.2,27.0,Nordrhein-Westfalen,NW
5314,201305314,2013,Bonn,7.1000000000000005,7.9,16.0,41.900000000000006,24.700000000000003,Nordrhein-Westfalen,NW
5314,201705314,2017,Bonn,6.7,7.800000000000001,18.3,44.0,30.8,Nordrhein-Westfalen,NW
5315,200105315,2001,Köln,10.4,8.9,19.3,37.2,30.6,Nordrhein-Westfalen,NW
5315,200505315,2005,Köln,13.5,7.6000000000000005,12.9,39.6,29.400000000000002,Nordrhein-Westfalen,NW
5315,200905315,2009,Köln,10.600000000000001,8.1,11.700000000000001,46.900000000000006,31.6,Nordrhein-Westfalen,NW
5315,201305315,2013,Köln,9.600000000000001,7.1000000000000005,15.100000000000001,43.400000000000006,31.8,Nordrhein-Westfalen,NW
5315,201705315,2017,Köln,8.4,6.5,18.8,44.2,36.7,Nordrhein-Westfalen,NW
5316,200105316,2001,Leverkusen,9.1,10.700000000000001,30.5,40.7,21.3,Nordrhein-Westfalen,NW
5316,200505316,2005,Leverkusen,13.700000000000001,12.600000000000001,14.4,37.800000000000004,24.3,Nordrhein-Westfalen,NW
5316,200905316,2009,Leverkusen,9.0,11.5,13.9,40.5,24.3,Nordrhein-Westfalen,NW
5316,201305316,2013,Leverkusen,8.3,11.4,16.6,37.2,25.200000000000003,Nordrhein-Westfalen,NW
5316,201705316,2017,Leverkusen,8.1,9.8,18.400000000000002,39.400000000000006,31.5,Nordrhein-Westfalen,NW
5334,200105334,2001,Aachen,,,,,,Nordrhein-Westfalen,NW
5334,200505334,2005,Aachen,,,,,,Nordrhein-Westfalen,NW
5334,200905334,2009,Aachen,,10.600000000000001,12.4,24.6,23.1,Nordrhein-Westfalen,NW
5334,201305334,2013,Aachen,8.8,9.3,16.6,42.400000000000006,22.400000000000002,Nordrhein-Westfalen,NW
5334,201705334,2017,Aachen,7.800000000000001,8.200000000000001,19.0,21.5,29.1,Nordrhein-Westfalen,NW
5354,200105354,2001,Kreis Aachen,8.9,11.5,19.3,40.5,16.8,Nordrhein-Westfalen,NW
5354,200505354,2005,Kreis Aachen,13.3,13.200000000000001,12.200000000000001,35.2,17.400000000000002,Nordrhein-Westfalen,NW
5354,200905354,2009,Kreis Aachen,,,,,,Nordrhein-Westfalen,NW
5354,201305354,2013,Kreis Aachen,,,,,,Nordrhein-Westfalen,NW
5354,201705354,2017,Kreis Aachen,,,,,,Nordrhein-Westfalen,NW
5358,200105358,2001,Kreis Düren,8.1,12.100000000000001,17.0,37.0,15.4,Nordrhein-Westfalen,NW
5358,200505358,2005,Kreis Düren,11.3,14.700000000000001,13.5,,15.200000000000001,Nordrhein-Westfalen,NW
5358,200905358,2009,Kreis Düren,8.3,12.8,12.4,35.6,16.1,Nordrhein-Westfalen,NW
5358,201305358,2013,Kreis Düren,8.0,12.0,15.4,43.1,16.6,Nordrhein-Westfalen,NW
5358,201705358,2017,Kreis Düren,7.1000000000000005,11.100000000000001,17.7,42.2,24.3,Nordrhein-Westfalen,NW
5362,200105362,2001,Rhein-Erft-Kreis,6.800000000000001,9.4,26.200000000000003,33.300000000000004,18.5,Nordrhein-Westfalen,NW
5362,200505362,2005,Rhein-Erft-Kreis,11.100000000000001,11.0,15.4,36.0,19.3,Nordrhein-Westfalen,NW
5362,200905362,2009,Rhein-Erft-Kreis,8.1,11.100000000000001,16.3,47.0,21.400000000000002,Nordrhein-Westfalen,NW
5362,201305362,2013,Rhein-Erft-Kreis,7.7,10.100000000000001,19.0,43.7,21.900000000000002,Nordrhein-Westfalen,NW
5362,201705362,2017,Rhein-Erft-Kreis,6.7,8.9,22.5,42.5,28.1,Nordrhein-Westfalen,NW
5366,200105366,2001,Kreis Euskirchen,6.6000000000000005,12.200000000000001,19.3,30.700000000000003,9.4,Nordrhein-Westfalen,NW
5366,200505366,2005,Kreis Euskirchen,9.5,15.0,13.3,36.2,8.8,Nordrhein-Westfalen,NW
5366,200905366,2009,Kreis Euskirchen,6.7,13.8,13.8,32.5,9.1,Nordrhein-Westfalen,NW
5366,201305366,2013,Kreis Euskirchen,6.2,12.0,19.400000000000002,36.2,10.9,Nordrhein-Westfalen,NW
5366,201705366,2017,Kreis Euskirchen,5.4,9.200000000000001,23.3,39.6,18.3,Nordrhein-Westfalen,NW
