,YearSchluessel,Year,Stadt-/Landkreis,Anteil neue Wohngebäude mit 1 oder 2 Wohnungen in Prozent,LAND_NAME,LAND_ABK
9673,201709673,2017,Landkreis Rhön-Grabfeld,93.80000000000001,Bayern,BY
9674,199509674,1995,Landkreis Haßberge,82.0,Bayern,BY
9674,200009674,2000,Landkreis Haßberge,94.60000000000001,Bayern,BY
9674,200509674,2005,Landkreis Haßberge,96.60000000000001,Bayern,BY
9674,200909674,2009,Landkreis Haßberge,97.0,Bayern,BY
9674,201309674,2013,Landkreis Haßberge,95.10000000000001,Bayern,BY
9674,201709674,2017,Landkreis Haßberge,95.0,Bayern,BY
9675,199509675,1995,Landkreis Kitzingen,84.5,Bayern,BY
9675,200009675,2000,Landkreis Kitzingen,96.2,Bayern,BY
9675,200509675,2005,Landkreis Kitzingen,97.2,Bayern,BY
9675,200909675,2009,Landkreis Kitzingen,96.7,Bayern,BY
9675,201309675,2013,Landkreis Kitzingen,96.30000000000001,Bayern,BY
9675,201709675,2017,Landkreis Kitzingen,98.10000000000001,Bayern,BY
9676,199509676,1995,Landkreis Miltenberg,78.10000000000001,Bayern,BY
9676,200009676,2000,Landkreis Miltenberg,89.30000000000001,Bayern,BY
9676,200509676,2005,Landkreis Miltenberg,94.9,Bayern,BY
9676,200909676,2009,Landkreis Miltenberg,95.30000000000001,Bayern,BY
9676,201309676,2013,Landkreis Miltenberg,92.10000000000001,Bayern,BY
9676,201709676,2017,Landkreis Miltenberg,88.4,Bayern,BY
9677,199509677,1995,Landkreis Main-Spessart,86.5,Bayern,BY
9677,200009677,2000,Landkreis Main-Spessart,94.0,Bayern,BY
9677,200509677,2005,Landkreis Main-Spessart,94.60000000000001,Bayern,BY
9677,200909677,2009,Landkreis Main-Spessart,95.7,Bayern,BY
9677,201309677,2013,Landkreis Main-Spessart,95.9,Bayern,BY
9677,201709677,2017,Landkreis Main-Spessart,93.2,Bayern,BY
9678,199509678,1995,Landkreis Schweinfurt (Land),83.0,Bayern,BY
9678,200009678,2000,Landkreis Schweinfurt (Land),93.4,Bayern,BY
9678,200509678,2005,Landkreis Schweinfurt (Land),97.9,Bayern,BY
9678,200909678,2009,Landkreis Schweinfurt (Land),95.9,Bayern,BY
9678,201309678,2013,Landkreis Schweinfurt (Land),94.9,Bayern,BY
9678,201709678,2017,Landkreis Schweinfurt (Land),97.2,Bayern,BY
9679,199509679,1995,Landkreis Würzburg (Land),88.80000000000001,Bayern,BY
9679,200009679,2000,Landkreis Würzburg (Land),93.0,Bayern,BY
9679,200509679,2005,Landkreis Würzburg (Land),94.30000000000001,Bayern,BY
9679,200909679,2009,Landkreis Würzburg (Land),97.7,Bayern,BY
9679,201309679,2013,Landkreis Würzburg (Land),94.7,Bayern,BY
9679,201709679,2017,Landkreis Würzburg (Land),93.10000000000001,Bayern,BY
9761,199509761,1995,Augsburg,49.0,Bayern,BY
9761,200009761,2000,Augsburg,82.60000000000001,Bayern,BY
9761,200509761,2005,Augsburg,89.7,Bayern,BY
9761,200909761,2009,Augsburg,80.4,Bayern,BY
9761,201309761,2013,Augsburg,69.9,Bayern,BY
9761,201709761,2017,Augsburg,71.10000000000001,Bayern,BY
9762,199509762,1995,Kaufbeuren,69.10000000000001,Bayern,BY
9762,200009762,2000,Kaufbeuren,97.30000000000001,Bayern,BY
9762,200509762,2005,Kaufbeuren,92.9,Bayern,BY
9762,200909762,2009,Kaufbeuren,92.9,Bayern,BY
9762,201309762,2013,Kaufbeuren,87.9,Bayern,BY
9762,201709762,2017,Kaufbeuren,85.30000000000001,Bayern,BY
9763,199509763,1995,Kempten (Allgäu),60.0,Bayern,BY
9763,200009763,2000,Kempten (Allgäu),83.30000000000001,Bayern,BY
9763,200509763,2005,Kempten (Allgäu),97.30000000000001,Bayern,BY
9763,200909763,2009,Kempten (Allgäu),92.60000000000001,Bayern,BY
9763,201309763,2013,Kempten (Allgäu),91.80000000000001,Bayern,BY
9763,201709763,2017,Kempten (Allgäu),57.6,Bayern,BY
9764,199509764,1995,Memmingen,74.2,Bayern,BY
9764,200009764,2000,Memmingen,93.80000000000001,Bayern,BY
9764,200509764,2005,Memmingen,88.7,Bayern,BY
9764,200909764,2009,Memmingen,83.7,Bayern,BY
9764,201309764,2013,Memmingen,95.4,Bayern,BY
9764,201709764,2017,Memmingen,67.60000000000001,Bayern,BY
9771,199509771,1995,Landkreis Aichach-Friedberg,90.0,Bayern,BY
9771,200009771,2000,Landkreis Aichach-Friedberg,95.7,Bayern,BY
9771,200509771,2005,Landkreis Aichach-Friedberg,96.30000000000001,Bayern,BY
9771,200909771,2009,Landkreis Aichach-Friedberg,95.60000000000001,Bayern,BY
9771,201309771,2013,Landkreis Aichach-Friedberg,92.2,Bayern,BY
9771,201709771,2017,Landkreis Aichach-Friedberg,92.0,Bayern,BY
9772,199509772,1995,Landkreis Augsburg Land,87.60000000000001,Bayern,BY
9772,200009772,2000,Landkreis Augsburg Land,97.2,Bayern,BY
9772,200509772,2005,Landkreis Augsburg Land,93.80000000000001,Bayern,BY
9772,200909772,2009,Landkreis Augsburg Land,97.4,Bayern,BY
9772,201309772,2013,Landkreis Augsburg Land,92.10000000000001,Bayern,BY
9772,201709772,2017,Landkreis Augsburg Land,93.0,Bayern,BY
9773,199509773,1995,Landkreis Dillingen an der Donau,88.5,Bayern,BY
9773,200009773,2000,Landkreis Dillingen an der Donau,96.5,Bayern,BY
9773,200509773,2005,Landkreis Dillingen an der Donau,99.30000000000001,Bayern,BY
9773,200909773,2009,Landkreis Dillingen an der Donau,97.2,Bayern,BY
9773,201309773,2013,Landkreis Dillingen an der Donau,99.2,Bayern,BY
9773,201709773,2017,Landkreis Dillingen an der Donau,93.4,Bayern,BY
9774,199509774,1995,Landkreis Günzburg,84.10000000000001,Bayern,BY
9774,200009774,2000,Landkreis Günzburg,97.5,Bayern,BY
9774,200509774,2005,Landkreis Günzburg,96.80000000000001,Bayern,BY
9774,200909774,2009,Landkreis Günzburg,98.60000000000001,Bayern,BY
9774,201309774,2013,Landkreis Günzburg,94.80000000000001,Bayern,BY
9774,201709774,2017,Landkreis Günzburg,88.2,Bayern,BY
9775,199509775,1995,Landkreis Neu-Ulm,81.9,Bayern,BY
9775,200009775,2000,Landkreis Neu-Ulm,91.80000000000001,Bayern,BY
9775,200509775,2005,Landkreis Neu-Ulm,95.2,Bayern,BY
9775,200909775,2009,Landkreis Neu-Ulm,91.9,Bayern,BY
9775,201309775,2013,Landkreis Neu-Ulm,87.4,Bayern,BY
9775,201709775,2017,Landkreis Neu-Ulm,86.60000000000001,Bayern,BY
9776,199509776,1995,Landkreis Lindau (Bodensee),83.5,Bayern,BY
9776,200009776,2000,Landkreis Lindau (Bodensee),85.2,Bayern,BY
9776,200509776,2005,Landkreis Lindau (Bodensee),90.4,Bayern,BY
9776,200909776,2009,Landkreis Lindau (Bodensee),88.80000000000001,Bayern,BY
9776,201309776,2013,Landkreis Lindau (Bodensee),79.0,Bayern,BY
9776,201709776,2017,Landkreis Lindau (Bodensee),72.10000000000001,Bayern,BY
9777,199509777,1995,Landkreis Ostallgäu,84.10000000000001,Bayern,BY
9777,200009777,2000,Landkreis Ostallgäu,97.5,Bayern,BY
9777,200509777,2005,Landkreis Ostallgäu,97.4,Bayern,BY
9777,200909777,2009,Landkreis Ostallgäu,95.9,Bayern,BY
9777,201309777,2013,Landkreis Ostallgäu,90.2,Bayern,BY
9777,201709777,2017,Landkreis Ostallgäu,94.80000000000001,Bayern,BY
9778,199509778,1995,Landkreis Unterallgäu,92.5,Bayern,BY
9778,200009778,2000,Landkreis Unterallgäu,96.4,Bayern,BY
9778,200509778,2005,Landkreis Unterallgäu,97.9,Bayern,BY
9778,200909778,2009,Landkreis Unterallgäu,97.4,Bayern,BY
9778,201309778,2013,Landkreis Unterallgäu,93.5,Bayern,BY
9778,201709778,2017,Landkreis Unterallgäu,91.80000000000001,Bayern,BY
9779,199509779,1995,Landkreis Donau-Ries,93.60000000000001,Bayern,BY
9779,200009779,2000,Landkreis Donau-Ries,96.5,Bayern,BY
9779,200509779,2005,Landkreis Donau-Ries,98.30000000000001,Bayern,BY
9779,200909779,2009,Landkreis Donau-Ries,97.60000000000001,Bayern,BY
9779,201309779,2013,Landkreis Donau-Ries,96.80000000000001,Bayern,BY
9779,201709779,2017,Landkreis Donau-Ries,94.2,Bayern,BY
9780,199509780,1995,Landkreis Oberallgäu,64.10000000000001,Bayern,BY
9780,200009780,2000,Landkreis Oberallgäu,81.80000000000001,Bayern,BY
9780,200509780,2005,Landkreis Oberallgäu,87.0,Bayern,BY
9780,200909780,2009,Landkreis Oberallgäu,91.2,Bayern,BY
9780,201309780,2013,Landkreis Oberallgäu,87.10000000000001,Bayern,BY
9780,201709780,2017,Landkreis Oberallgäu,81.5,Bayern,BY
10041,199510041,1995,Regionalverband Saarbrücken,72.10000000000001,Saarland,SL
10041,200010041,2000,Regionalverband Saarbrücken,85.7,Saarland,SL
10041,200510041,2005,Regionalverband Saarbrücken,91.7,Saarland,SL
10041,200910041,2009,Regionalverband Saarbrücken,93.10000000000001,Saarland,SL
10041,201310041,2013,Regionalverband Saarbrücken,90.5,Saarland,SL
10041,201710041,2017,Regionalverband Saarbrücken,92.2,Saarland,SL
10042,199510042,1995,Landkreis Merzig-Wadern,86.2,Saarland,SL
10042,200010042,2000,Landkreis Merzig-Wadern,93.0,Saarland,SL
10042,200510042,2005,Landkreis Merzig-Wadern,95.7,Saarland,SL
10042,200910042,2009,Landkreis Merzig-Wadern,93.0,Saarland,SL
10042,201310042,2013,Landkreis Merzig-Wadern,89.10000000000001,Saarland,SL
10042,201710042,2017,Landkreis Merzig-Wadern,88.30000000000001,Saarland,SL
10043,199510043,1995,Landkreis Neunkirchen,78.4,Saarland,SL
10043,200010043,2000,Landkreis Neunkirchen,92.80000000000001,Saarland,SL
10043,200510043,2005,Landkreis Neunkirchen,97.0,Saarland,SL
10043,200910043,2009,Landkreis Neunkirchen,97.0,Saarland,SL
10043,201310043,2013,Landkreis Neunkirchen,95.9,Saarland,SL
10043,201710043,2017,Landkreis Neunkirchen,90.80000000000001,Saarland,SL
10044,199510044,1995,Landkreis Saarlouis,86.80000000000001,Saarland,SL
10044,200010044,2000,Landkreis Saarlouis,94.30000000000001,Saarland,SL
10044,200510044,2005,Landkreis Saarlouis,93.4,Saarland,SL
10044,200910044,2009,Landkreis Saarlouis,95.10000000000001,Saarland,SL
10044,201310044,2013,Landkreis Saarlouis,90.80000000000001,Saarland,SL
10044,201710044,2017,Landkreis Saarlouis,91.30000000000001,Saarland,SL
10045,199510045,1995,Saarpfalz-Kreis,85.80000000000001,Saarland,SL
10045,200010045,2000,Saarpfalz-Kreis,90.9,Saarland,SL
10045,200510045,2005,Saarpfalz-Kreis,94.30000000000001,Saarland,SL
10045,200910045,2009,Saarpfalz-Kreis,93.9,Saarland,SL
10045,201310045,2013,Saarpfalz-Kreis,95.5,Saarland,SL
10045,201710045,2017,Saarpfalz-Kreis,88.10000000000001,Saarland,SL
10046,199510046,1995,Landkreis St. Wendel,84.4,Saarland,SL
10046,200010046,2000,Landkreis St. Wendel,94.30000000000001,Saarland,SL
10046,200510046,2005,Landkreis St. Wendel,99.2,Saarland,SL
10046,200910046,2009,Landkreis St. Wendel,98.80000000000001,Saarland,SL
10046,201310046,2013,Landkreis St. Wendel,98.9,Saarland,SL
10046,201710046,2017,Landkreis St. Wendel,96.7,Saarland,SL
12051,199512051,1995,Brandenburg an der Havel,98.60000000000001,Brandenburg,BB
12051,200012051,2000,Brandenburg an der Havel,95.80000000000001,Brandenburg,BB
12051,200512051,2005,Brandenburg an der Havel,98.9,Brandenburg,BB
12051,200912051,2009,Brandenburg an der Havel,95.9,Brandenburg,BB
12051,201312051,2013,Brandenburg an der Havel,100.0,Brandenburg,BB
12051,201712051,2017,Brandenburg an der Havel,97.80000000000001,Brandenburg,BB
12052,199512052,1995,Cottbus,93.4,Brandenburg,BB
12052,200012052,2000,Cottbus,94.60000000000001,Brandenburg,BB
12052,200512052,2005,Cottbus,92.5,Brandenburg,BB
12052,200912052,2009,Cottbus,93.0,Brandenburg,BB
12052,201312052,2013,Cottbus,94.7,Brandenburg,BB
12052,201712052,2017,Cottbus,84.4,Brandenburg,BB
12053,199512053,1995,Frankfurt (Oder),93.2,Brandenburg,BB
12053,200012053,2000,Frankfurt (Oder),97.9,Brandenburg,BB
12053,200512053,2005,Frankfurt (Oder),95.2,Brandenburg,BB
12053,200912053,2009,Frankfurt (Oder),84.4,Brandenburg,BB
12053,201312053,2013,Frankfurt (Oder),96.2,Brandenburg,BB
12053,201712053,2017,Frankfurt (Oder),93.60000000000001,Brandenburg,BB
12054,199512054,1995,Potsdam,63.2,Brandenburg,BB
12054,200012054,2000,Potsdam,86.7,Brandenburg,BB
12054,200512054,2005,Potsdam,94.5,Brandenburg,BB
12054,200912054,2009,Potsdam,91.0,Brandenburg,BB
12054,201312054,2013,Potsdam,83.60000000000001,Brandenburg,BB
12054,201712054,2017,Potsdam,76.9,Brandenburg,BB
12060,199512060,1995,Landkreis Barnim,87.0,Brandenburg,BB
12060,200012060,2000,Landkreis Barnim,98.60000000000001,Brandenburg,BB
12060,200512060,2005,Landkreis Barnim,98.7,Brandenburg,BB
12060,200912060,2009,Landkreis Barnim,99.2,Brandenburg,BB
12060,201312060,2013,Landkreis Barnim,98.60000000000001,Brandenburg,BB
12060,201712060,2017,Landkreis Barnim,95.5,Brandenburg,BB
12061,199512061,1995,Landkreis Dahme-Spreewald,91.0,Brandenburg,BB
12061,200012061,2000,Landkreis Dahme-Spreewald,96.4,Brandenburg,BB
12061,200512061,2005,Landkreis Dahme-Spreewald,99.0,Brandenburg,BB
12061,200912061,2009,Landkreis Dahme-Spreewald,99.30000000000001,Brandenburg,BB
12061,201312061,2013,Landkreis Dahme-Spreewald,95.7,Brandenburg,BB
12061,201712061,2017,Landkreis Dahme-Spreewald,96.9,Brandenburg,BB
12062,199512062,1995,Landkreis Elbe-Elster,95.4,Brandenburg,BB
12062,200012062,2000,Landkreis Elbe-Elster,98.7,Brandenburg,BB
12062,200512062,2005,Landkreis Elbe-Elster,98.9,Brandenburg,BB
12062,200912062,2009,Landkreis Elbe-Elster,95.7,Brandenburg,BB
12062,201312062,2013,Landkreis Elbe-Elster,95.80000000000001,Brandenburg,BB
12062,201712062,2017,Landkreis Elbe-Elster,98.60000000000001,Brandenburg,BB
12063,199512063,1995,Landkreis Havelland,91.9,Brandenburg,BB
12063,200012063,2000,Landkreis Havelland,95.4,Brandenburg,BB
12063,200512063,2005,Landkreis Havelland,98.7,Brandenburg,BB
12063,200912063,2009,Landkreis Havelland,98.7,Brandenburg,BB
12063,201312063,2013,Landkreis Havelland,96.80000000000001,Brandenburg,BB
12063,201712063,2017,Landkreis Havelland,92.7,Brandenburg,BB
12064,199512064,1995,Landkreis Märkisch-Oderland,93.10000000000001,Brandenburg,BB
12064,200012064,2000,Landkreis Märkisch-Oderland,98.7,Brandenburg,BB
12064,200512064,2005,Landkreis Märkisch-Oderland,98.60000000000001,Brandenburg,BB
12064,200912064,2009,Landkreis Märkisch-Oderland,97.10000000000001,Brandenburg,BB
12064,201312064,2013,Landkreis Märkisch-Oderland,98.2,Brandenburg,BB
12064,201712064,2017,Landkreis Märkisch-Oderland,95.30000000000001,Brandenburg,BB
12065,199512065,1995,Landkreis Oberhavel,79.80000000000001,Brandenburg,BB
12065,200012065,2000,Landkreis Oberhavel,96.9,Brandenburg,BB
12065,200512065,2005,Landkreis Oberhavel,99.0,Brandenburg,BB
12065,200912065,2009,Landkreis Oberhavel,99.2,Brandenburg,BB
12065,201312065,2013,Landkreis Oberhavel,96.7,Brandenburg,BB
12065,201712065,2017,Landkreis Oberhavel,94.9,Brandenburg,BB
12066,199512066,1995,Landkreis Oberspreewald-Lausitz,97.7,Brandenburg,BB
12066,200012066,2000,Landkreis Oberspreewald-Lausitz,96.30000000000001,Brandenburg,BB
12066,200512066,2005,Landkreis Oberspreewald-Lausitz,99.30000000000001,Brandenburg,BB
12066,200912066,2009,Landkreis Oberspreewald-Lausitz,96.2,Brandenburg,BB
12066,201312066,2013,Landkreis Oberspreewald-Lausitz,92.80000000000001,Brandenburg,BB
12066,201712066,2017,Landkreis Oberspreewald-Lausitz,92.9,Brandenburg,BB
12067,199512067,1995,Landkreis Oder-Spree,91.2,Brandenburg,BB
12067,200012067,2000,Landkreis Oder-Spree,96.9,Brandenburg,BB
12067,200512067,2005,Landkreis Oder-Spree,97.30000000000001,Brandenburg,BB
12067,200912067,2009,Landkreis Oder-Spree,96.4,Brandenburg,BB
12067,201312067,2013,Landkreis Oder-Spree,97.2,Brandenburg,BB
12067,201712067,2017,Landkreis Oder-Spree,94.9,Brandenburg,BB
12068,199512068,1995,Landkreis Ostprignitz-Ruppin,95.9,Brandenburg,BB
12068,200012068,2000,Landkreis Ostprignitz-Ruppin,95.60000000000001,Brandenburg,BB
12068,200512068,2005,Landkreis Ostprignitz-Ruppin,98.4,Brandenburg,BB
12068,200912068,2009,Landkreis Ostprignitz-Ruppin,99.0,Brandenburg,BB
12068,201312068,2013,Landkreis Ostprignitz-Ruppin,90.2,Brandenburg,BB
12068,201712068,2017,Landkreis Ostprignitz-Ruppin,95.2,Brandenburg,BB
12069,199512069,1995,Landkreis Potsdam-Mittelmark,88.5,Brandenburg,BB
12069,200012069,2000,Landkreis Potsdam-Mittelmark,94.2,Brandenburg,BB
12069,200512069,2005,Landkreis Potsdam-Mittelmark,99.2,Brandenburg,BB
12069,200912069,2009,Landkreis Potsdam-Mittelmark,98.7,Brandenburg,BB
12069,201312069,2013,Landkreis Potsdam-Mittelmark,97.5,Brandenburg,BB
12069,201712069,2017,Landkreis Potsdam-Mittelmark,94.4,Brandenburg,BB
12070,199512070,1995,Landkreis Prignitz,92.9,Brandenburg,BB
12070,200012070,2000,Landkreis Prignitz,94.5,Brandenburg,BB
12070,200512070,2005,Landkreis Prignitz,100.0,Brandenburg,BB
12070,200912070,2009,Landkreis Prignitz,100.0,Brandenburg,BB
12070,201312070,2013,Landkreis Prignitz,100.0,Brandenburg,BB
12070,201712070,2017,Landkreis Prignitz,95.80000000000001,Brandenburg,BB
12071,199512071,1995,Landkreis Spree-Neiße,96.30000000000001,Brandenburg,BB
12071,200012071,2000,Landkreis Spree-Neiße,98.5,Brandenburg,BB
12071,200512071,2005,Landkreis Spree-Neiße,88.7,Brandenburg,BB
12071,200912071,2009,Landkreis Spree-Neiße,98.7,Brandenburg,BB
12071,201312071,2013,Landkreis Spree-Neiße,98.30000000000001,Brandenburg,BB
12071,201712071,2017,Landkreis Spree-Neiße,95.30000000000001,Brandenburg,BB
12072,199512072,1995,Landkreis Teltow-Fläming,85.7,Brandenburg,BB
12072,200012072,2000,Landkreis Teltow-Fläming,95.5,Brandenburg,BB
12072,200512072,2005,Landkreis Teltow-Fläming,99.30000000000001,Brandenburg,BB
12072,200912072,2009,Landkreis Teltow-Fläming,98.9,Brandenburg,BB
12072,201312072,2013,Landkreis Teltow-Fläming,96.7,Brandenburg,BB
12072,201712072,2017,Landkreis Teltow-Fläming,97.7,Brandenburg,BB
12073,199512073,1995,Landkreis Uckermark,95.5,Brandenburg,BB
12073,200012073,2000,Landkreis Uckermark,96.10000000000001,Brandenburg,BB
12073,200512073,2005,Landkreis Uckermark,96.60000000000001,Brandenburg,BB
12073,200912073,2009,Landkreis Uckermark,97.10000000000001,Brandenburg,BB
12073,201312073,2013,Landkreis Uckermark,93.80000000000001,Brandenburg,BB
12073,201712073,2017,Landkreis Uckermark,94.4,Brandenburg,BB
13001,199513001,1995,Greifswald,81.80000000000001,Mecklenburg-Vorpommern,MV
13001,200013001,2000,Greifswald,90.9,Mecklenburg-Vorpommern,MV
13001,200513001,2005,Greifswald,90.60000000000001,Mecklenburg-Vorpommern,MV
13001,200913001,2009,Greifswald,85.0,Mecklenburg-Vorpommern,MV
13001,201313001,2013,Greifswald,,Mecklenburg-Vorpommern,MV
13001,201713001,2017,Greifswald,,Mecklenburg-Vorpommern,MV
13002,199513002,1995,Neubrandenburg,95.9,Mecklenburg-Vorpommern,MV
13002,200013002,2000,Neubrandenburg,97.10000000000001,Mecklenburg-Vorpommern,MV
13002,200513002,2005,Neubrandenburg,95.60000000000001,Mecklenburg-Vorpommern,MV
13002,200913002,2009,Neubrandenburg,95.30000000000001,Mecklenburg-Vorpommern,MV
13002,201313002,2013,Neubrandenburg,,Mecklenburg-Vorpommern,MV
13002,201713002,2017,Neubrandenburg,,Mecklenburg-Vorpommern,MV
13003,199513003,1995,Rostock,55.2,Mecklenburg-Vorpommern,MV
13003,200013003,2000,Rostock,80.7,Mecklenburg-Vorpommern,MV
13003,200513003,2005,Rostock,93.0,Mecklenburg-Vorpommern,MV
13003,200913003,2009,Rostock,86.5,Mecklenburg-Vorpommern,MV
13003,201313003,2013,Rostock,89.4,Mecklenburg-Vorpommern,MV
13003,201713003,2017,Rostock,76.5,Mecklenburg-Vorpommern,MV
13004,199513004,1995,Schwerin,85.4,Mecklenburg-Vorpommern,MV
13004,200013004,2000,Schwerin,88.0,Mecklenburg-Vorpommern,MV
13004,200513004,2005,Schwerin,95.9,Mecklenburg-Vorpommern,MV
13004,200913004,2009,Schwerin,96.5,Mecklenburg-Vorpommern,MV
13004,201313004,2013,Schwerin,90.60000000000001,Mecklenburg-Vorpommern,MV
13004,201713004,2017,Schwerin,78.80000000000001,Mecklenburg-Vorpommern,MV
13005,199513005,1995,Stralsund,74.4,Mecklenburg-Vorpommern,MV
13005,200013005,2000,Stralsund,94.80000000000001,Mecklenburg-Vorpommern,MV
13005,200513005,2005,Stralsund,97.5,Mecklenburg-Vorpommern,MV
13005,200913005,2009,Stralsund,98.2,Mecklenburg-Vorpommern,MV
13005,201313005,2013,Stralsund,,Mecklenburg-Vorpommern,MV
13005,201713005,2017,Stralsund,,Mecklenburg-Vorpommern,MV
13006,199513006,1995,Wismar,83.60000000000001,Mecklenburg-Vorpommern,MV
13006,200013006,2000,Wismar,90.0,Mecklenburg-Vorpommern,MV
13006,200513006,2005,Wismar,89.2,Mecklenburg-Vorpommern,MV
13006,200913006,2009,Wismar,98.0,Mecklenburg-Vorpommern,MV
13006,201313006,2013,Wismar,,Mecklenburg-Vorpommern,MV
13006,201713006,2017,Wismar,,Mecklenburg-Vorpommern,MV
13051,199513051,1995,Landkreis Bad Doberan,96.9,Mecklenburg-Vorpommern,MV
13051,200013051,2000,Landkreis Bad Doberan,96.30000000000001,Mecklenburg-Vorpommern,MV
13051,200513051,2005,Landkreis Bad Doberan,97.7,Mecklenburg-Vorpommern,MV
13051,200913051,2009,Landkreis Bad Doberan,95.5,Mecklenburg-Vorpommern,MV
13051,201313051,2013,Landkreis Bad Doberan,,Mecklenburg-Vorpommern,MV
13051,201713051,2017,Landkreis Bad Doberan,,Mecklenburg-Vorpommern,MV
13052,199513052,1995,Landkreis Demmin,94.7,Mecklenburg-Vorpommern,MV
13052,200013052,2000,Landkreis Demmin,94.2,Mecklenburg-Vorpommern,MV
13052,200513052,2005,Landkreis Demmin,95.2,Mecklenburg-Vorpommern,MV
13052,200913052,2009,Landkreis Demmin,94.10000000000001,Mecklenburg-Vorpommern,MV
13052,201313052,2013,Landkreis Demmin,,Mecklenburg-Vorpommern,MV
13052,201713052,2017,Landkreis Demmin,,Mecklenburg-Vorpommern,MV
13053,199513053,1995,Landkreis Güstrow,96.80000000000001,Mecklenburg-Vorpommern,MV
13053,200013053,2000,Landkreis Güstrow,93.30000000000001,Mecklenburg-Vorpommern,MV
13053,200513053,2005,Landkreis Güstrow,97.30000000000001,Mecklenburg-Vorpommern,MV
13053,200913053,2009,Landkreis Güstrow,95.7,Mecklenburg-Vorpommern,MV
13053,201313053,2013,Landkreis Güstrow,,Mecklenburg-Vorpommern,MV
13053,201713053,2017,Landkreis Güstrow,,Mecklenburg-Vorpommern,MV
13054,199513054,1995,Landkreis Ludwigslust,92.5,Mecklenburg-Vorpommern,MV
13054,200013054,2000,Landkreis Ludwigslust,98.30000000000001,Mecklenburg-Vorpommern,MV
13054,200513054,2005,Landkreis Ludwigslust,98.5,Mecklenburg-Vorpommern,MV
13054,200913054,2009,Landkreis Ludwigslust,98.0,Mecklenburg-Vorpommern,MV
13054,201313054,2013,Landkreis Ludwigslust,,Mecklenburg-Vorpommern,MV
13054,201713054,2017,Landkreis Ludwigslust,,Mecklenburg-Vorpommern,MV
13055,199513055,1995,Landkreis Mecklenburg-Strelitz,93.2,Mecklenburg-Vorpommern,MV
13055,200013055,2000,Landkreis Mecklenburg-Strelitz,97.80000000000001,Mecklenburg-Vorpommern,MV
13055,200513055,2005,Landkreis Mecklenburg-Strelitz,97.30000000000001,Mecklenburg-Vorpommern,MV
13055,200913055,2009,Landkreis Mecklenburg-Strelitz,93.80000000000001,Mecklenburg-Vorpommern,MV
13055,201313055,2013,Landkreis Mecklenburg-Strelitz,,Mecklenburg-Vorpommern,MV
13055,201713055,2017,Landkreis Mecklenburg-Strelitz,,Mecklenburg-Vorpommern,MV
13056,199513056,1995,Landkreis Müritz,90.4,Mecklenburg-Vorpommern,MV
13056,200013056,2000,Landkreis Müritz,86.2,Mecklenburg-Vorpommern,MV
13056,200513056,2005,Landkreis Müritz,91.9,Mecklenburg-Vorpommern,MV
13056,200913056,2009,Landkreis Müritz,90.9,Mecklenburg-Vorpommern,MV
13056,201313056,2013,Landkreis Müritz,,Mecklenburg-Vorpommern,MV
13056,201713056,2017,Landkreis Müritz,,Mecklenburg-Vorpommern,MV
13057,199513057,1995,Landkreis Nordvorpommern,92.9,Mecklenburg-Vorpommern,MV
13057,200013057,2000,Landkreis Nordvorpommern,95.2,Mecklenburg-Vorpommern,MV
13057,200513057,2005,Landkreis Nordvorpommern,92.80000000000001,Mecklenburg-Vorpommern,MV
13057,200913057,2009,Landkreis Nordvorpommern,94.60000000000001,Mecklenburg-Vorpommern,MV
13057,201313057,2013,Landkreis Nordvorpommern,,Mecklenburg-Vorpommern,MV
13057,201713057,2017,Landkreis Nordvorpommern,,Mecklenburg-Vorpommern,MV
13058,199513058,1995,Landkreis Nordwestmecklenburg,96.7,Mecklenburg-Vorpommern,MV
13058,200013058,2000,Landkreis Nordwestmecklenburg,96.60000000000001,Mecklenburg-Vorpommern,MV
13058,200513058,2005,Landkreis Nordwestmecklenburg,99.2,Mecklenburg-Vorpommern,MV
13058,200913058,2009,Landkreis Nordwestmecklenburg,96.9,Mecklenburg-Vorpommern,MV
13058,201313058,2013,Landkreis Nordwestmecklenburg,,Mecklenburg-Vorpommern,MV
13058,201713058,2017,Landkreis Nordwestmecklenburg,,Mecklenburg-Vorpommern,MV
13059,199513059,1995,Landkreis Ostvorpommern,95.80000000000001,Mecklenburg-Vorpommern,MV
13059,200013059,2000,Landkreis Ostvorpommern,91.2,Mecklenburg-Vorpommern,MV
13059,200513059,2005,Landkreis Ostvorpommern,88.2,Mecklenburg-Vorpommern,MV
13059,200913059,2009,Landkreis Ostvorpommern,91.9,Mecklenburg-Vorpommern,MV
13059,201313059,2013,Landkreis Ostvorpommern,,Mecklenburg-Vorpommern,MV
13059,201713059,2017,Landkreis Ostvorpommern,,Mecklenburg-Vorpommern,MV
13060,199513060,1995,Landkreis Parchim,96.60000000000001,Mecklenburg-Vorpommern,MV
13060,200013060,2000,Landkreis Parchim,96.80000000000001,Mecklenburg-Vorpommern,MV
13060,200513060,2005,Landkreis Parchim,98.9,Mecklenburg-Vorpommern,MV
13060,200913060,2009,Landkreis Parchim,95.30000000000001,Mecklenburg-Vorpommern,MV
13060,201313060,2013,Landkreis Parchim,,Mecklenburg-Vorpommern,MV
13060,201713060,2017,Landkreis Parchim,,Mecklenburg-Vorpommern,MV
