,YearSchluessel,Year,Stadt-/Landkreis,Beschäftigtenquote Männer in %,Beschäftigtenquote Frauen in %,Index Beschäftigtenquote,LAND_NAME,LAND_ABK
14625,200914625,2009,Landkreis Bautzen,55.400000000000006,54.2,97.9,Sachsen,SN
14626,201714626,2017,Landkreis Görlitz,60.300000000000004,60.5,100.30000000000001,Sachsen,SN
14626,201314626,2013,Landkreis Görlitz,56.900000000000006,55.6,97.9,Sachsen,SN
14626,200914626,2009,Landkreis Görlitz,50.2,49.0,97.80000000000001,Sachsen,SN
14627,201714627,2017,Landkreis Meissen,64.8,64.8,100.0,Sachsen,SN
14627,201314627,2013,Landkreis Meissen,61.7,60.5,98.0,Sachsen,SN
14627,200914627,2009,Landkreis Meissen,55.7,54.400000000000006,97.80000000000001,Sachsen,SN
14628,201714628,2017,Landkreis Sächsische Schweiz-Osterzgebirge,64.5,67.5,104.60000000000001,Sachsen,SN
14628,201314628,2013,Landkreis Sächsische Schweiz-Osterzgebirge,60.6,63.7,105.2,Sachsen,SN
14628,200914628,2009,Landkreis Sächsische Schweiz-Osterzgebirge,54.1,57.2,105.80000000000001,Sachsen,SN
14713,201714713,2017,Leipzig,60.5,60.2,99.5,Sachsen,SN
14713,201314713,2013,Leipzig,56.7,56.6,100.0,Sachsen,SN
14713,200914713,2009,Leipzig,46.2,49.2,106.60000000000001,Sachsen,SN
14729,201714729,2017,Landkreis Leipzig,63.900000000000006,65.8,103.0,Sachsen,SN
14729,201314729,2013,Landkreis Leipzig,59.800000000000004,61.0,102.10000000000001,Sachsen,SN
14729,200914729,2009,Landkreis Leipzig,53.800000000000004,55.400000000000006,102.9,Sachsen,SN
14730,201714730,2017,Landkreis Nordsachsen,64.7,65.4,101.10000000000001,Sachsen,SN
14730,201314730,2013,Landkreis Nordsachsen,60.6,60.6,99.9,Sachsen,SN
14730,200914730,2009,Landkreis Nordsachsen,54.900000000000006,55.1,100.4,Sachsen,SN
15001,201715001,2017,Dessau-Rosslau,62.2,62.400000000000006,100.5,Sachsen-Anhalt,ST
15001,201315001,2013,Dessau-Rosslau,58.300000000000004,58.0,99.60000000000001,Sachsen-Anhalt,ST
15001,200915001,2009,Dessau-Rosslau,53.2,53.2,100.0,Sachsen-Anhalt,ST
15002,201715002,2017,Halle (Saale),57.2,55.400000000000006,96.9,Sachsen-Anhalt,ST
15002,201315002,2013,Halle (Saale),53.400000000000006,52.1,97.60000000000001,Sachsen-Anhalt,ST
15002,200915002,2009,Halle (Saale),48.400000000000006,48.5,100.30000000000001,Sachsen-Anhalt,ST
15003,201715003,2017,Magdeburg,59.800000000000004,60.300000000000004,100.80000000000001,Sachsen-Anhalt,ST
15003,201315003,2013,Magdeburg,56.2,56.400000000000006,100.4,Sachsen-Anhalt,ST
15003,200915003,2009,Magdeburg,49.6,51.6,104.10000000000001,Sachsen-Anhalt,ST
15081,201715081,2017,Altmarkkreis Salzwedel,66.7,63.300000000000004,94.9,Sachsen-Anhalt,ST
15081,201315081,2013,Altmarkkreis Salzwedel,64.5,59.900000000000006,92.9,Sachsen-Anhalt,ST
15081,200915081,2009,Altmarkkreis Salzwedel,59.2,55.5,93.7,Sachsen-Anhalt,ST
15082,201715082,2017,Landkreis Anhalt-Bitterfeld,62.6,60.6,96.9,Sachsen-Anhalt,ST
15082,201315082,2013,Landkreis Anhalt-Bitterfeld,59.7,56.5,94.60000000000001,Sachsen-Anhalt,ST
15082,200915082,2009,Landkreis Anhalt-Bitterfeld,55.300000000000004,52.0,94.0,Sachsen-Anhalt,ST
15083,201715083,2017,Landkreis Börde,66.8,65.7,98.4,Sachsen-Anhalt,ST
15083,201315083,2013,Landkreis Börde,64.5,61.5,95.4,Sachsen-Anhalt,ST
15083,200915083,2009,Landkreis Börde,60.1,58.6,97.5,Sachsen-Anhalt,ST
15084,201715084,2017,Burgenlandkreis,65.10000000000001,62.0,95.30000000000001,Sachsen-Anhalt,ST
15084,201315084,2013,Burgenlandkreis,60.300000000000004,56.1,93.0,Sachsen-Anhalt,ST
15084,200915084,2009,Burgenlandkreis,54.6,50.7,92.80000000000001,Sachsen-Anhalt,ST
15085,201715085,2017,Landkreis Harz,62.6,62.2,99.30000000000001,Sachsen-Anhalt,ST
15085,201315085,2013,Landkreis Harz,59.900000000000006,57.7,96.5,Sachsen-Anhalt,ST
15085,200915085,2009,Landkreis Harz,54.7,53.900000000000006,98.5,Sachsen-Anhalt,ST
15086,201715086,2017,Landkreis Jerichower Land,61.300000000000004,62.7,102.4,Sachsen-Anhalt,ST
15086,201315086,2013,Landkreis Jerichower Land,59.0,59.2,100.30000000000001,Sachsen-Anhalt,ST
15086,200915086,2009,Landkreis Jerichower Land,55.400000000000006,54.7,98.80000000000001,Sachsen-Anhalt,ST
15087,201715087,2017,Landkreis Mansfeld-Südharz,60.6,58.6,96.7,Sachsen-Anhalt,ST
15087,201315087,2013,Landkreis Mansfeld-Südharz,57.400000000000006,52.900000000000006,92.10000000000001,Sachsen-Anhalt,ST
15087,200915087,2009,Landkreis Mansfeld-Südharz,52.400000000000006,48.400000000000006,92.4,Sachsen-Anhalt,ST
15088,201715088,2017,Saalekreis,65.7,64.7,98.60000000000001,Sachsen-Anhalt,ST
15088,201315088,2013,Saalekreis,62.5,59.6,95.30000000000001,Sachsen-Anhalt,ST
15088,200915088,2009,Saalekreis,56.300000000000004,54.400000000000006,96.60000000000001,Sachsen-Anhalt,ST
15089,201715089,2017,Salzlandkreis,61.900000000000006,58.5,94.60000000000001,Sachsen-Anhalt,ST
15089,201315089,2013,Salzlandkreis,58.2,53.300000000000004,91.60000000000001,Sachsen-Anhalt,ST
15089,200915089,2009,Salzlandkreis,53.0,50.1,94.60000000000001,Sachsen-Anhalt,ST
15090,201715090,2017,Landkreis Stendal,58.2,56.900000000000006,97.7,Sachsen-Anhalt,ST
15090,201315090,2013,Landkreis Stendal,55.1,52.0,94.4,Sachsen-Anhalt,ST
15090,200915090,2009,Landkreis Stendal,52.300000000000004,50.800000000000004,97.2,Sachsen-Anhalt,ST
15091,201715091,2017,Landkreis Wittenberg,64.5,63.900000000000006,99.0,Sachsen-Anhalt,ST
15091,201315091,2013,Landkreis Wittenberg,60.5,58.300000000000004,96.5,Sachsen-Anhalt,ST
15091,200915091,2009,Landkreis Wittenberg,54.2,52.6,97.0,Sachsen-Anhalt,ST
16051,201716051,2017,Erfurt,60.6,59.300000000000004,97.80000000000001,Thüringen,TH
16051,201316051,2013,Erfurt,56.400000000000006,55.1,97.7,Thüringen,TH
16051,200916051,2009,Erfurt,48.900000000000006,50.2,102.5,Thüringen,TH
16052,201716052,2017,Gera,60.400000000000006,59.800000000000004,99.0,Thüringen,TH
16052,201316052,2013,Gera,56.900000000000006,55.800000000000004,98.0,Thüringen,TH
16052,200916052,2009,Gera,49.6,50.0,101.0,Thüringen,TH
16053,201716053,2017,Jena,56.0,56.2,100.4,Thüringen,TH
16053,201316053,2013,Jena,52.1,52.900000000000006,101.5,Thüringen,TH
16053,200916053,2009,Jena,48.800000000000004,50.7,103.7,Thüringen,TH
16054,201716054,2017,Suhl,61.900000000000006,63.400000000000006,102.5,Thüringen,TH
16054,201316054,2013,Suhl,60.1,59.800000000000004,99.4,Thüringen,TH
16054,200916054,2009,Suhl,50.300000000000004,52.6,104.4,Thüringen,TH
16055,201716055,2017,Weimar,55.5,56.1,101.2,Thüringen,TH
16055,201316055,2013,Weimar,51.6,51.800000000000004,100.4,Thüringen,TH
16055,200916055,2009,Weimar,44.1,46.6,105.7,Thüringen,TH
16056,201716056,2017,Eisenach,65.7,62.300000000000004,94.9,Thüringen,TH
16056,201316056,2013,Eisenach,63.5,57.6,90.7,Thüringen,TH
16056,200916056,2009,Eisenach,54.800000000000004,51.1,93.10000000000001,Thüringen,TH
16061,201716061,2017,Landkreis Eichsfeld,67.7,63.7,94.0,Thüringen,TH
16061,201316061,2013,Landkreis Eichsfeld,66.4,59.800000000000004,90.10000000000001,Thüringen,TH
16061,200916061,2009,Landkreis Eichsfeld,60.1,53.800000000000004,89.5,Thüringen,TH
16062,201716062,2017,Landkreis Nordhausen,63.0,59.5,94.4,Thüringen,TH
16062,201316062,2013,Landkreis Nordhausen,60.1,55.800000000000004,92.80000000000001,Thüringen,TH
16062,200916062,2009,Landkreis Nordhausen,53.2,49.400000000000006,92.9,Thüringen,TH
16063,201716063,2017,Landkreis Wartburgkreis,69.9,65.8,94.2,Thüringen,TH
16063,201316063,2013,Landkreis Wartburgkreis,67.9,60.7,89.4,Thüringen,TH
16063,200916063,2009,Landkreis Wartburgkreis,62.5,54.900000000000006,87.80000000000001,Thüringen,TH
16064,201716064,2017,Landkreis Unstrut-Hainich-Kreis,65.0,62.1,95.5,Thüringen,TH
16064,201316064,2013,Landkreis Unstrut-Hainich-Kreis,61.800000000000004,56.800000000000004,91.9,Thüringen,TH
16064,200916064,2009,Landkreis Unstrut-Hainich-Kreis,55.6,51.2,92.10000000000001,Thüringen,TH
16065,201716065,2017,Landkreis Kyffhäuserkreis,62.0,57.800000000000004,93.10000000000001,Thüringen,TH
16065,201316065,2013,Landkreis Kyffhäuserkreis,60.0,52.800000000000004,88.0,Thüringen,TH
16065,200916065,2009,Landkreis Kyffhäuserkreis,53.7,46.2,86.0,Thüringen,TH
16066,201716066,2017,Landkreis Schmalkalden-Meiningen,65.4,66.10000000000001,101.10000000000001,Thüringen,TH
16066,201316066,2013,Landkreis Schmalkalden-Meiningen,62.300000000000004,61.0,97.80000000000001,Thüringen,TH
16066,200916066,2009,Landkreis Schmalkalden-Meiningen,57.0,55.2,96.9,Thüringen,TH
16067,201716067,2017,Landkreis Gotha,66.8,64.3,96.30000000000001,Thüringen,TH
16067,201316067,2013,Landkreis Gotha,63.800000000000004,59.7,93.60000000000001,Thüringen,TH
16067,200916067,2009,Landkreis Gotha,57.5,53.800000000000004,93.5,Thüringen,TH
16068,201716068,2017,Landkreis Sömmerda,64.2,62.6,97.60000000000001,Thüringen,TH
16068,201316068,2013,Landkreis Sömmerda,63.2,59.1,93.5,Thüringen,TH
16068,200916068,2009,Landkreis Sömmerda,57.1,52.800000000000004,92.5,Thüringen,TH
16069,201716069,2017,Landkreis Hildburghausen,68.3,69.3,101.4,Thüringen,TH
16069,201316069,2013,Landkreis Hildburghausen,66.10000000000001,65.2,98.7,Thüringen,TH
16069,200916069,2009,Landkreis Hildburghausen,61.900000000000006,59.300000000000004,95.9,Thüringen,TH
16070,201716070,2017,Landkreis Ilm-Kreis,62.7,62.0,98.80000000000001,Thüringen,TH
16070,201316070,2013,Landkreis Ilm-Kreis,59.2,57.300000000000004,96.80000000000001,Thüringen,TH
16070,200916070,2009,Landkreis Ilm-Kreis,54.400000000000006,50.800000000000004,93.4,Thüringen,TH
16071,201716071,2017,Landkreis Weimarer Land,65.10000000000001,65.8,101.0,Thüringen,TH
16071,201316071,2013,Landkreis Weimarer Land,61.800000000000004,61.400000000000006,99.30000000000001,Thüringen,TH
16071,200916071,2009,Landkreis Weimarer Land,55.7,56.1,100.7,Thüringen,TH
16072,201716072,2017,Landkreis Sonneberg,68.3,65.0,95.10000000000001,Thüringen,TH
16072,201316072,2013,Landkreis Sonneberg,66.8,61.900000000000006,92.7,Thüringen,TH
16072,200916072,2009,Landkreis Sonneberg,60.900000000000006,56.400000000000006,92.60000000000001,Thüringen,TH
16073,201716073,2017,Landkreis Saalfeld-Rudolstadt,65.9,65.2,99.0,Thüringen,TH
16073,201316073,2013,Landkreis Saalfeld-Rudolstadt,63.300000000000004,60.7,95.7,Thüringen,TH
16073,200916073,2009,Landkreis Saalfeld-Rudolstadt,56.1,53.400000000000006,95.2,Thüringen,TH
16074,201716074,2017,Landkreis Saale-Holzland-Kreis,63.900000000000006,64.7,101.30000000000001,Thüringen,TH
16074,201316074,2013,Landkreis Saale-Holzland-Kreis,62.400000000000006,61.900000000000006,99.30000000000001,Thüringen,TH
16074,200916074,2009,Landkreis Saale-Holzland-Kreis,56.0,56.2,100.4,Thüringen,TH
16075,201716075,2017,Landkreis Saale-Orla-Kreis,67.5,65.2,96.7,Thüringen,TH
16075,201316075,2013,Landkreis Saale-Orla-Kreis,65.0,61.300000000000004,94.4,Thüringen,TH
16075,200916075,2009,Landkreis Saale-Orla-Kreis,59.300000000000004,54.900000000000006,92.60000000000001,Thüringen,TH
16076,201716076,2017,Landkreis Greiz,62.7,63.5,101.2,Thüringen,TH
16076,201316076,2013,Landkreis Greiz,59.0,58.1,98.4,Thüringen,TH
16076,200916076,2009,Landkreis Greiz,54.300000000000004,52.5,96.7,Thüringen,TH
16077,201716077,2017,Landkreis Altenburger Land,63.400000000000006,60.0,94.60000000000001,Thüringen,TH
16077,201316077,2013,Landkreis Altenburger Land,60.800000000000004,55.1,90.60000000000001,Thüringen,TH
16077,200916077,2009,Landkreis Altenburger Land,54.0,48.800000000000004,90.2,Thüringen,TH
3241001,201703241001,2017,Landeshauptstadt Hannover,58.6,53.7,91.5,Niedersachsen,NI
3241001,201303241001,2013,Landeshauptstadt Hannover,54.800000000000004,50.800000000000004,92.7,Niedersachsen,NI
3241001,200903241001,2009,Landeshauptstadt Hannover,,,,Niedersachsen,NI
10041100,201710041100,2017,Landeshauptstadt Saarbrücken,53.400000000000006,49.0,91.80000000000001,Saarland,SL
10041100,201310041100,2013,Landeshauptstadt Saarbrücken,50.5,43.5,86.2,Saarland,SL
10041100,200910041100,2009,Landeshauptstadt Saarbrücken,,,,Saarland,SL
11001001,201711001001,2017,Berlin-Mitte,,,,Berlin,BE
11001001,201311001001,2013,Berlin-Mitte,,,,Berlin,BE
11001001,200911001001,2009,Berlin-Mitte,,,,Berlin,BE
11002002,201711002002,2017,Berlin-Friedrichshain-Kreuzberg,,,,Berlin,BE
11002002,201311002002,2013,Berlin-Friedrichshain-Kreuzberg,,,,Berlin,BE
11002002,200911002002,2009,Berlin-Friedrichshain-Kreuzberg,,,,Berlin,BE
11003003,201711003003,2017,Berlin-Pankow,,,,Berlin,BE
11003003,201311003003,2013,Berlin-Pankow,,,,Berlin,BE
11003003,200911003003,2009,Berlin-Pankow,,,,Berlin,BE
11004004,201711004004,2017,Berlin-Charlottenburg-Wilmersdorf,,,,Berlin,BE
11004004,201311004004,2013,Berlin-Charlottenburg-Wilmersdorf,,,,Berlin,BE
11004004,200911004004,2009,Berlin-Charlottenburg-Wilmersdorf,,,,Berlin,BE
11005005,201711005005,2017,Berlin-Spandau,,,,Berlin,BE
11005005,201311005005,2013,Berlin-Spandau,,,,Berlin,BE
11005005,200911005005,2009,Berlin-Spandau,,,,Berlin,BE
11006006,201711006006,2017,Berlin-Steglitz-Zehlendorf,,,,Berlin,BE
11006006,201311006006,2013,Berlin-Steglitz-Zehlendorf,,,,Berlin,BE
11006006,200911006006,2009,Berlin-Steglitz-Zehlendorf,,,,Berlin,BE
11007007,201711007007,2017,Berlin-Tempelhof-Schöneberg,,,,Berlin,BE
11007007,201311007007,2013,Berlin-Tempelhof-Schöneberg,,,,Berlin,BE
11007007,200911007007,2009,Berlin-Tempelhof-Schöneberg,,,,Berlin,BE
11008008,201711008008,2017,Berlin-Neukölln,,,,Berlin,BE
11008008,201311008008,2013,Berlin-Neukölln,,,,Berlin,BE
11008008,200911008008,2009,Berlin-Neukölln,,,,Berlin,BE
11009009,201711009009,2017,Berlin-Treptow-Köpenick,,,,Berlin,BE
11009009,201311009009,2013,Berlin-Treptow-Köpenick,,,,Berlin,BE
11009009,200911009009,2009,Berlin-Treptow-Köpenick,,,,Berlin,BE
11010010,201711010010,2017,Berlin-Marzahn-Hellersdorf,,,,Berlin,BE
11010010,201311010010,2013,Berlin-Marzahn-Hellersdorf,,,,Berlin,BE
11010010,200911010010,2009,Berlin-Marzahn-Hellersdorf,,,,Berlin,BE
11011011,201711011011,2017,Berlin-Lichtenberg,,,,Berlin,BE
11011011,201311011011,2013,Berlin-Lichtenberg,,,,Berlin,BE
11011011,200911011011,2009,Berlin-Lichtenberg,,,,Berlin,BE
11012012,201711012012,2017,Berlin-Reinickendorf,,,,Berlin,BE
11012012,201311012012,2013,Berlin-Reinickendorf,,,,Berlin,BE
11012012,200911012012,2009,Berlin-Reinickendorf,,,,Berlin,BE
